t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
741140925.995,741140935.995,741140932.791,741140928.575,741140934.97,0.362883506595,0.410954347861,5.08036909233e-16,5.75336087006e-16,19.9205819261,0.822206852737,,-0.0354747073615,0.45743665987,-4.96645903061e-17,6.40411323818e-16,,,,1.0147926382,0.320666273848,1.42070969348e-15,4.48932783387e-16,18.8040567301,0.298133056708,0.412346919651,8.0,10.0149329341,14.0,10.7226905313,9.86894519837,6.43365549416,10.365030877,0.799317766333,212.176635742,104.975326538,349.738722638,244.271503581,55.2706872342,40.0
741140935.995,741140945.995,741140941.203,741140936.525,741140945.89,1.05447993769,0.495230083745,1.47627191277e-15,6.93322117244e-16,18.7624041966,0.418030300295,0.68858110503,0.687209307288,0.531475573684,9.62093030203e-16,7.44065803157e-16,19.2272774181,0.622005976314,1.61176584288,1.73747665285,0.419581521413,2.43246731399e-15,5.87414129978e-16,18.2202025562,0.234857200859,0.300095309745,13.0,17.1476751788,15.0,11.2344251695,9.86929818633,6.74069824219,10.3654016087,0.761076791713,215.37159729,102.608192444,350.042189298,244.274731427,55.2686801249,40.0
741140945.995,741140955.995,741140951.307,741140946.655,741140955.605,1.84630473745,0.533130804012,2.58482663243e-15,7.46383125617e-16,18.1542415399,0.275426400681,0.369952826685,1.27547398882,0.584864615277,1.78566358435e-15,8.18810461387e-16,18.5558209842,0.409800979837,0.66609784412,2.32574133439,0.485438565219,3.25603786814e-15,6.79613991307e-16,17.9035964713,0.205818068542,0.254180329625,17.0,22.9537830188,11.0,7.88624041672,9.86944793879,4.73177453339,10.3655588889,0.745798249036,217.889007568,101.771133423,349.43507326,244.269959131,55.2668124106,40.0
741140955.995,741140965.995,741140962.129,741140956.08,741140965.635,2.36882297299,0.548222695403,3.31635216219e-15,7.67511773564e-16,17.8836684845,0.226026555358,0.28579500401,1.61724286356,0.613760143745,2.26414000898e-15,8.59264201243e-16,18.2980618915,0.349312280749,0.51816336288,2.66751020912,0.519888280373,3.73451429277e-15,7.27843592523e-16,17.7547347744,0.193325680639,0.235370651165,18.0,26.3264394023,7.0,4.91302155707,9.86929283802,2.94783180037,10.3653959916,0.687854225685,216.529678345,98.0261230469,353.34060238,244.273815046,55.2683000455,40.0
741140965.995,741140975.995,741140972.075,741140966.01,741140975.975,1.5006818691,0.491438387073,2.10095461674e-15,6.88013741902e-16,18.3792784112,0.307567289856,0.430731705561,0.891931689952,0.550625655499,1.24870436593e-15,7.70875917699e-16,18.9441710138,0.522003730058,1.04296906904,1.94219903552,0.443597070907,2.71907864972e-15,6.21035899269e-16,18.0992656647,0.223348978422,0.281518591281,13.0,19.1694710146,11.0,7.26289822505,9.86998276903,4.35776682474,10.3661206036,0.682773386588,215.699935913,97.8935470581,353.885323984,244.267760075,55.2674476963,40.0
741140975.995,741140985.995,741140980.143,741140976.95,741140985.755,1.4480521181,0.483284362821,2.02727296534e-15,6.76598107949e-16,18.418039517,0.312684376816,0.440903533193,0.8263633279,0.5445670548,1.15690865906e-15,7.6239387672e-16,19.0270724101,0.549610913659,1.16808947727,1.87663067347,0.436050685732,2.62728294285e-15,6.10470960024e-16,18.1365529736,0.22684247326,0.287103583078,12.0,18.5218206083,10.0,7.04987261454,9.86972070221,4.22995064041,10.3658453634,0.650991013199,213.516525269,94.004699707,358.342308623,244.275539318,55.2682269904,40.0
741140985.995,741140995.995,741140990.566,741140986.135,741140995.885,2.33818173527,0.538872784113,3.27345442938e-15,7.54421897758e-16,17.8978043408,0.225174570085,0.284431308037,1.55178003718,0.60832945292,2.17249205206e-15,8.51661234088e-16,18.3429245985,0.359114010795,0.54027750709,2.60204738275,0.513466774984,3.64286633585e-15,7.18853484977e-16,17.7817119982,0.195536321088,0.238659898499,17.0,25.6806320129,7.0,4.34029581903,9.86939445577,2.60419415826,10.3655027174,0.669859957575,210.512466431,95.0334014893,359.040598798,244.272381669,55.2684493664,40.0
741140995.995,741141005.995,741141001.322,741140999.555,741141003.315,0.763694090285,0.397938256595,1.0691717264e-15,5.57113559233e-16,19.1127014252,0.455373167526,0.799320420475,0.112987984382,0.473591257818,1.58183178135e-16,6.63027760945e-16,21.1874193469,1.78823607229,,1.16325532995,0.343320087796,1.62855746193e-15,4.80648122914e-16,18.6558123722,0.280789564528,0.379738744042,7.0,11.480258639,9.0,6.57212694141,9.86907890593,3.94330140198,10.3651713057,0.614092926616,207.930007935,94.7057723999,360.687464792,244.277726509,55.2683419114,40.0
741141005.995,741141015.995,741141011.601,741141008.475,741141015.07,0.982628473979,0.437481495892,1.37567986357e-15,6.12474094248e-16,18.8390266383,0.399831579269,0.63968933921,0.38547073691,0.501894290163,5.39659031675e-16,7.02652006228e-16,19.8550214648,0.905277235431,,1.43573808248,0.381415930956,2.01003331547e-15,5.33982303338e-16,18.4273119499,0.255791293936,0.335254722061,10.0,14.1694431392,10.0,7.45292592222,9.86910029914,4.47178417275,10.3651937743,0.708790249144,205.808227539,99.3065261841,357.948333823,244.271303486,55.2701298935,40.0
741141015.995,741141025.995,741141021.446,741141016.9,741141025.005,1.53842001058,0.488101284024,2.15378801481e-15,6.83341797633e-16,18.3523126994,0.29919062854,0.414384528674,0.894498396235,0.550901750099,1.25229775473e-15,7.71262450139e-16,18.9410510844,0.521021320255,1.0388266256,1.9447657418,0.443922326159,2.72267203852e-15,6.21491256623e-16,18.0978317611,0.223230361531,0.2813297782,14.0,19.192016841,9.0,6.68336211254,9.86854942399,4.0100429318,10.3646152081,0.7303068501,206.126052856,102.154472351,355.385798424,244.270226708,55.2698585733,40.0
741141025.995,741141035.995,741141029.908,741141026.525,741141035.845,0.755820505889,0.437245028802,1.05814870825e-15,6.12143040323e-16,19.1239533239,0.495614073878,0.938015820656,0.2709734727,0.490219114879,3.79362861781e-16,6.86306760831e-16,20.2376830572,1.12141943346,,1.32124081827,0.365905485759,1.84973714557e-15,5.12267680063e-16,18.5175450443,0.265426906508,0.352065355268,10.0,13.0384547266,13.0,9.29954108339,9.8683408402,5.5797603605,10.3643961394,0.768581654745,207.931121826,104.119972229,352.754085443,244.271227232,55.2683254067,40.0
741141035.995,741141045.995,741141040.87,741141037.52,741141045.28,1.04310300877,0.433936200437,1.46034421228e-15,6.07510680612e-16,18.7741820047,0.377662065157,0.583977415481,0.400380459986,0.503419457591,5.60532643981e-16,7.04787240627e-16,19.8138178145,0.883998558013,,1.45064780555,0.383408300921,2.03090692777e-15,5.36771621289e-16,18.4160950366,0.254626579678,0.333250231957,12.0,14.3153162972,9.0,6.70286211718,9.86822317755,4.02174300946,10.3642725621,0.840861976393,211.285568237,105.84438324,349.486285321,244.270261815,55.2671476606,40.0
741141045.995,741141055.995,741141051.485,741141046.04,741141055.685,2.51218914924,0.633281988739,3.51706480893e-15,8.86594784235e-16,17.8198691614,0.24408342278,0.315367534845,2.18495077403,0.65893973822,3.05893108364e-15,9.22515633508e-16,17.9713958576,0.286178038495,0.389709956483,3.23521811959,0.572528972697,4.52930536743e-15,8.01540561776e-16,17.5452410843,0.176911322178,0.211457745455,25.0,31.9309760979,16.0,11.8935169954,9.86980627505,7.13615586863,10.3659352377,0.785610102997,214.494003296,106.054756165,347.586365076,244.269309492,55.2669132046,40.0
741141055.995,741141065.995,741141060.773,741141056.685,741141065.115,1.99017033604,0.572492885398,2.78623847046e-15,8.01490039558e-16,18.0727743783,0.274503218472,0.368282042737,1.56193374054,0.609216230343,2.18670723676e-15,8.52902722481e-16,18.3358434837,0.357568041455,0.536746148147,2.6122010861,0.514502895069,3.65708152055e-15,7.20304053097e-16,17.7774834858,0.195200402322,0.238159005007,20.0,25.7773082937,14.0,10.2303097813,9.86804133527,6.1382251534,10.3640815791,0.777089445923,215.184326172,104.534645081,348.506254248,244.270171073,55.2695028364,40.0
741141065.995,741141075.995,741141070.454,741141066.68,741141074.925,1.86685029604,0.522388570666,2.61359041446e-15,7.31343998933e-16,18.1422262675,0.267875194978,0.356402624754,1.22962005193,0.580916597517,1.72146807271e-15,8.13283236524e-16,18.5955726581,0.420090958985,0.694311815427,2.2798873975,0.48066032608,3.1918423565e-15,6.72924456512e-16,17.9252165051,0.207704653901,0.257068552527,17.0,22.4983279165,9.0,6.79316055074,9.86817504283,4.07592241635,10.3642220078,0.759515016045,217.262496948,103.0470047,348.674743048,244.268322995,55.2678743035,40.0
741141075.995,741141085.995,741141081.318,741141076.16,741141085.675,2.61776108243,0.585423218087,3.6648655154e-15,8.19592505321e-16,17.7751749828,0.219129800899,0.274835245829,1.94952455621,0.640656463584,2.72933437869e-15,8.96919049018e-16,18.0951782252,0.308503516794,0.432582073141,2.99979190177,0.55136613489,4.19970866248e-15,7.71912588846e-16,17.6272721791,0.18319717926,0.220510467666,21.0,29.6007067614,9.0,6.28283019503,9.86758672956,3.76972224324,10.3636041216,0.714397851713,215.898742676,100.083847046,351.913301469,244.268722802,55.2701055118,40.0
741141085.995,741141095.995,741141090.599,741141086.435,741141094.89,1.25063594996,0.447261008412,1.75089032994e-15,6.26165411777e-16,18.5771727288,0.331951054659,0.480531567871,0.562128741192,0.519431660089,7.86980237668e-16,7.27204324124e-16,19.4454105225,0.710537468142,2.79859401147,1.61239608676,0.40420915688,2.25735452146e-15,5.65892819632e-16,18.3013206613,0.242872891648,0.313344005561,11.0,15.9122346863,8.0,5.95012540977,9.86868847985,3.57009809449,10.3647612539,0.696991424653,214.230361938,95.9922561646,356.273864797,244.273839835,55.2706552747,40.0
741141095.995,741141105.995,741141100.941,741141096.44,741141105.75,2.38560025507,0.566442234793,3.33984035709e-15,7.9301912871e-16,17.8760058186,0.231312329042,0.294318117658,1.72553878048,0.622695894207,2.41575429267e-15,8.7177425189e-16,18.2276881894,0.334541931059,0.486027695183,2.77580612604,0.5303882745,3.88612857646e-15,7.42543584301e-16,17.7115271753,0.189848140314,0.23022989709,18.0,27.3898990133,9.0,6.41713344635,9.86736744916,3.85030470976,10.3633738185,0.662054747809,212.192993164,95.4089355469,357.836818063,244.271391857,55.2699504004,40.0
741141105.995,741141115.995,741141110.447,741141106.84,741141115.68,1.19866317558,0.452756763093,1.67812844581e-15,6.3385946833e-16,18.6232570913,0.347900900864,0.515032056781,0.560374668539,0.519305290105,7.84524535955e-16,7.27027406147e-16,19.4488037625,0.712041362372,2.83740091233,1.6106420141,0.404024050186,2.25489881975e-15,5.65633670261e-16,18.302502441,0.243010118707,0.313573092209,10.0,15.892184974,10.0,6.77494020766,9.8669877197,4.06499014053,10.3629750011,0.63945507601,209.982879639,93.9721221924,360.221554083,244.274867025,55.2693655846,40.0
741141115.995,741141125.995,741141121.749,741141116.42,741141125.795,1.39266139836,0.483917061888,1.9497259577e-15,6.77483886643e-16,18.4603861549,0.323802972662,0.463509551981,0.801489331035,0.542294718285,1.12208506345e-15,7.59212605599e-16,19.0602556359,0.561079340176,1.22567943746,1.8517566766,0.433188414145,2.59245934724e-15,6.06463779803e-16,18.151040202,0.228229622134,0.289334200051,12.0,18.2731817163,11.0,7.55055803676,9.86802529036,4.53036381638,10.3640647277,0.660594281354,206.871398926,96.9927597046,359.321644525,244.270568327,55.2701905987,40.0
741141125.995,741141135.995,741141130.022,741141126.495,741141135.445,2.55508138403,0.561421227371,3.57711393764e-15,7.8598971832e-16,17.8014881556,0.21565689342,0.269384020495,1.78228505374,0.6273076946,2.49519907524e-15,8.7823077244e-16,18.1925570872,0.327416206003,0.47100923554,2.83255239931,0.535791693364,3.96557335903e-15,7.5010837071e-16,17.6895551185,0.188096244421,0.227655507931,19.0,27.9488506355,7.0,4.56299080393,9.86701980951,2.73781200435,10.363008704,0.681631775007,206.777328491,98.8445739746,357.812229262,244.271733306,55.2679208022,40.0
741141135.995,741141145.995,741141140.783,741141136.515,741141145.0,1.63823603977,0.558714187162,2.29353045568e-15,7.82199862027e-16,18.2840588105,0.318609355145,0.452862594205,1.30890440781,0.587825244508,1.83246617094e-15,8.22955342311e-16,18.5277301744,0.402743758822,0.647312460221,2.35917175338,0.488974875066,3.30284045473e-15,6.84564825092e-16,17.8881011007,0.204506960484,0.252180579931,17.0,23.2780196597,17.0,11.8557485879,9.86703050611,7.1134946791,10.3630199383,0.736396140085,208.016479492,101.556213379,354.861051567,244.272196177,55.2658041857,40.0
741141145.995,741141155.995,741141149.717,741141146.13,741141154.93,2.18616492187,0.559752398817,3.06063089062e-15,7.83653358344e-16,17.9707926961,0.247511337463,0.321130529805,1.58877697636,0.611440568588,2.22428776691e-15,8.56016796023e-16,18.3173426559,0.35350671463,0.527547150564,2.63904432193,0.517136176178,3.6946620507e-15,7.23990646649e-16,17.7663832897,0.194287869741,0.236800260281,20.0,26.0425513145,10.0,7.44844098472,9.86817504283,4.46909319303,10.3642220078,0.770457090081,207.286056519,104.497680664,352.789292277,244.270832188,55.2688920882,40.0
741141155.995,741141165.995,741141162.591,741141158.88,741141165.35,0.549362165648,0.33592706438,7.69107031907e-16,4.70297890132e-16,19.4703531339,0.518066086054,1.02648225485,-0.218934777911,0.436718865549,-3.06508689075e-16,6.11406411769e-16,,,,0.831332567654,0.290285744082,1.16386559472e-15,4.06400041715e-16,19.0205630139,0.325175741554,0.466349856854,7.0,8.20159221936,6.0,4.6363143233,9.86559716108,2.78180639754,10.3615145428,0.855609703886,210.847702026,106.227119446,349.401054918,244.271065402,55.2683911188,32.0
741141165.995,741141175.995,741141170.907,741141167.475,741141175.24,1.70532565231,0.526220219419,2.38745591323e-15,7.36708307186e-16,18.2404816876,0.291996234177,0.400636711314,1.16846099566,0.575604185466,1.63584539392e-15,8.05845859652e-16,18.6509644505,0.434871230063,0.736661017003,2.21872834122,0.474207954737,3.10621967771e-15,6.63891136632e-16,17.9547396727,0.210304872369,0.261070204852,17.0,21.8912515811,11.0,8.44249029709,9.86657590041,5.06552659762,10.3625424807,0.778210521569,214.196975708,105.479187012,348.23163716,244.272582766,55.2669089224,40.0
741141175.995,741141185.995,741141180.894,741141176.065,741141185.28,1.84402957648,0.510036211504,2.58164140707e-15,7.14050696105e-16,18.1555802939,0.265126783149,0.351535532386,1.15505559895,0.574427745124,1.61707783853e-15,8.04198843173e-16,18.6634927759,0.438283735591,0.746762559245,2.20532294451,0.472777319588,3.08745212232e-15,6.61888247423e-16,17.9613195101,0.210886590908,0.261968789489,17.0,21.7586087855,8.0,5.9410729839,9.86640475474,3.56466660421,10.362362732,0.783246902569,216.950637817,104.011650085,348.017488469,244.273295359,55.2663743367,40.0
741141185.995,741141195.995,741141190.785,741141186.755,741141195.235,0.96029894042,0.450786043683,1.34441851659e-15,6.31100461156e-16,18.8639838758,0.417866801805,0.68812817093,0.432264910427,0.506686203059,6.05170874598e-16,7.09360684283e-16,19.7306250434,0.842232496657,,1.48253225599,0.38765084925,2.07554515839e-15,5.4271118895e-16,18.3924896219,0.252199945327,0.329092676481,11.0,14.6260422288,11.0,8.58683693779,9.86558111617,5.15213513634,10.3614976913,0.755300257763,217.147964478,102.360305786,349.319702374,244.269947992,55.268666292,40.0
741141195.995,741141205.995,741141200.749,741141196.395,741141205.81,1.62043205312,0.553990785386,2.26860487436e-15,7.7558709954e-16,18.295922937,0.319282939284,0.454234706795,1.27412067998,0.5848098138,1.78376895197e-15,8.1873373932e-16,18.5569735882,0.410131467269,0.66698860004,2.32438802554,0.485349126838,3.25414323576e-15,6.79488777574e-16,17.9042284264,0.205892661576,0.254294285139,16.0,22.9355285848,16.0,11.5768816127,9.86734070765,6.94617342311,10.3633457328,0.701765699413,215.813858032,99.6341400146,352.341006324,244.270234786,55.2705284898,40.0
741141205.995,741141215.995,741141209.249,741141206.385,741141212.95,0.677000040505,0.430412308605,9.47800056707e-16,6.02577232047e-16,19.2435282633,0.534301668727,1.09654307164,0.2020927379,0.483105155588,2.8292983306e-16,6.76347217823e-16,20.5561232309,1.32566327874,,1.25236008347,0.356282461225,1.75330411685e-15,4.98795445715e-16,18.5756769578,0.271825834193,0.363458962649,8.0,12.3557623401,15.0,9.46075939206,9.86598223885,5.67649196478,10.3619189774,0.648570443499,216.345397949,95.5977478027,355.513352769,244.275226725,55.2680146134,40.0
741141215.995,741141225.995,741141220.27,741141216.4,741141225.23,1.75776314574,0.44121869913,2.46086840403e-15,6.17706178782e-16,18.2075991136,0.243153223018,0.313812072682,0.788940608547,0.541176557063,1.10451685197e-15,7.57647179889e-16,19.0773892231,0.567113968659,1.2575150417,1.83920795411,0.431762480838,2.57489113576e-15,6.04467473173e-16,18.1584229088,0.228951609584,0.290498144762,12.0,18.1456225187,2.0,1.33921532837,9.86599828375,0.803534339642,10.3619358288,0.664254140407,213.900695801,95.0758666992,357.227767807,244.270146254,55.2679250719,40.0
741141225.995,741141235.995,741141231.412,741141226.35,741141235.535,2.50370157884,0.555033536884,3.50518221037e-15,7.77046951638e-16,17.823543592,0.217398264549,0.272111750983,1.72096251865,0.622426293462,2.40934752612e-15,8.71396810847e-16,18.2305714705,0.335182350911,0.487392572679,2.77122986422,0.53003851963,3.87972180991e-15,7.42053927482e-16,17.7133186236,0.190020705352,0.230484034949,17.0,27.3357023174,7.0,4.39818367378,9.86410498471,2.6389270934,10.3599473587,0.626556020498,209.267608643,94.0666503906,360.519152773,244.273645721,55.269710524,40.0
741141235.995,741141245.995,741141241.175,741141236.97,741141245.86,1.49126726327,0.471056486278,2.08777416858e-15,6.59479080789e-16,18.3861112895,0.298037939607,0.412163943293,0.789876495862,0.541287373601,1.10582709421e-15,7.57802323041e-16,19.0761020229,0.566680826552,1.25519267483,1.84014384143,0.431890815099,2.576201378e-15,6.04647141138e-16,18.1578705687,0.228907947727,0.290427698284,12.0,18.1533010014,8.0,5.73616480413,9.86515325198,3.44172090949,10.3610483195,0.668088554866,206.522903442,97.6828384399,358.927643218,244.268171701,55.2701464928,40.0
741141245.995,741141255.995,741141248.791,741141246.28,741141253.75,1.2934703081,0.548756196276,1.81085843134e-15,7.68258674786e-16,18.5406088404,0.383966406074,0.599417200838,1.08174905771,0.567975418967,1.5144486808e-15,7.95165586554e-16,18.7346836861,0.458212231088,0.80838677079,2.13201640328,0.464895519853,2.98482296459e-15,6.50853727794e-16,17.9980236457,0.214166696526,0.267058624865,15.0,21.0315054819,20.0,13.7864589135,9.86460772513,8.27192828841,10.3604753705,0.718033399861,206.1900177,98.4775848389,358.438385338,244.270718389,55.2689035875,40.0
741141255.995,741141265.995,741141261.343,741141257.09,741141265.285,1.29501729107,0.452989462712,1.8130242075e-15,6.34185247797e-16,18.5393110821,0.325668847829,0.467372805818,0.609131703615,0.524160482938,8.52784385061e-16,7.33824676113e-16,19.3582219902,0.67407672659,2.1385983666,1.65939904918,0.410186895632,2.32315866885e-15,5.74261653884e-16,18.2701229077,0.239831573459,0.308286590229,12.0,16.3658328172,9.0,5.98949036394,9.8625058423,3.59371721816,10.3582678316,0.738401342081,207.89894104,101.781578064,354.735174511,244.271549493,55.2659379843,40.0
741141265.995,741141275.995,741141271.044,741141267.065,741141275.935,1.88098159326,0.527682025472,2.63337423056e-15,7.38754835661e-16,18.1340386358,0.268479018157,0.357476506444,1.26331956403,0.584016906817,1.76864738965e-15,8.17623669543e-16,18.5662169456,0.412581956412,0.673624770878,2.3135869096,0.484339337579,3.23902167344e-15,6.78075072611e-16,17.9092854541,0.206376110061,0.255033327744,17.0,22.8177149175,10.0,7.11089316497,9.86248444909,4.26656320498,10.358245363,0.75198966239,208.687866211,102.777824402,353.47044318,244.276343706,55.2667468352,40.0
741141275.995,741141285.995,741141280.221,741141277.005,741141283.755,0.6642890016,0.442194991513,9.3000460224e-16,6.19072988119e-16,19.2641073449,0.553970183932,1.18955054082,0.246117173694,0.487787400154,3.44564043172e-16,6.82902360215e-16,20.342145202,1.18624418783,,1.29638451926,0.362554386225,1.81493832696e-15,5.07576140715e-16,18.5381654093,0.267741390196,0.356164881364,10.0,12.7856068285,14.0,10.3900153642,9.8625111906,6.23404911644,10.3582734488,0.78902121996,209.630523682,105.360534668,350.789042082,244.273565129,55.2687867066,40.0
741141285.995,741141295.995,741141289.976,741141286.31,741141295.915,1.80517352481,0.541417588466,2.52724293473e-15,7.57984623852e-16,18.1787026115,0.284796165559,0.387139366893,1.29770149623,0.587019880347,1.81678209473e-15,8.21827832486e-16,18.5370629866,0.405180877493,0.653749310589,2.3479688418,0.487946485294,3.28715637852e-15,6.83125079412e-16,17.8932691765,0.205002326047,0.252935412903,18.0,23.1547592927,12.0,8.92133820038,9.8616126758,5.35283717839,10.357329768,0.780528882097,212.032211304,104.450134277,350.259350648,244.275683686,55.2702938554,40.0
741141295.995,741141305.995,741141301.529,741141296.89,741141305.155,1.37683217122,0.477920681582,1.92756503971e-15,6.69088954215e-16,18.472797487,0.323512606325,0.462910184295,0.764633215174,0.538955936947,1.07048650124e-15,7.54538311726e-16,19.1113671011,0.579218945602,1.32491331045,1.81490056074,0.428947991678,2.54086078503e-15,6.0052718835e-16,18.1728679129,0.230351765581,0.29276116748,14.0,17.9017872697,10.0,7.20164059145,9.86378408657,4.32101200934,10.3596103298,0.783387296555,216.746246338,104.000473022,348.134540375,244.271458954,55.2678435828,40.0
741141305.995,741141315.995,741141310.617,741141306.085,741141314.815,1.12558651068,0.462127877726,1.57582111495e-15,6.46979028816e-16,18.6915528006,0.37348375191,0.573912575595,0.565507667755,0.519960399899,7.91710734857e-16,7.27944559859e-16,19.4389037552,0.707946384891,2.73494041727,1.61577501332,0.404787590867,2.26208501865e-15,5.66702627214e-16,18.2990477804,0.242728557854,0.313103138316,12.0,15.9333609621,10.0,8.05629940369,9.86112598028,4.8338105786,10.3568186076,0.755011463316,217.257949829,102.925010681,348.781028984,244.268561793,55.2688326762,40.0
741141315.995,741141325.995,741141322.024,741141317.58,741141325.24,1.42260771194,0.483285198341,1.99165079671e-15,6.76599277678e-16,18.4372871033,0.317533339639,0.450676067704,0.812539591152,0.54354026746,1.13755542761e-15,7.60956374444e-16,19.0453886719,0.556101835843,1.20023335784,1.86280693672,0.434650183622,2.6079297114e-15,6.08510257071e-16,18.1445803838,0.22769891997,0.288479921732,13.0,18.3677499346,10.0,7.23408079836,9.86025420699,4.34047625807,10.3559030126,0.714779366352,217.986022949,98.3729324341,352.289619107,244.272658031,55.2674959423,40.0
741141325.995,741141335.995,741141331.954,741141326.51,741141335.835,1.69476867004,0.536021296925,2.37267613806e-15,7.50429815695e-16,18.2472239327,0.298370639144,0.412804160774,1.21362996598,0.579754074417,1.69908195237e-15,8.11655704184e-16,18.6097842721,0.423967523559,0.705205141903,2.26389731154,0.479165046878,3.16945623616e-15,6.70831065629e-16,17.9328581907,0.208447392149,0.258209121941,14.0,22.3225182343,14.0,9.3528264325,9.86021676888,5.61173177459,10.3558636925,0.630893549458,215.035186768,94.9244537354,356.767530842,244.273921031,55.2698355673,40.0
741141335.995,741141345.995,741141341.633,741141337.33,741141344.655,1.28891234917,0.480081409595,1.80447728884e-15,6.72113973433e-16,18.5444415382,0.343757289868,0.505914072728,0.730418748929,0.535837549197,1.0225862485e-15,7.50172568876e-16,19.1610702188,0.597374265033,1.43617758915,1.78068609449,0.424972144194,2.49296053229e-15,5.94961001871e-16,18.1935315818,0.23237713295,0.296048255778,11.0,17.557141379,12.0,8.08123522467,9.85976216317,4.84877216694,10.355386235,0.629043904307,211.405410767,93.1803970337,360.147452931,244.275807638,55.271017449,40.0
741141345.995,741141355.995,741141350.423,741141348.025,741141354.02,0.94333113169,0.407958735269,1.32066358437e-15,5.71142229377e-16,18.883339582,0.390210882223,0.615020479551,0.241888855181,0.487413032496,3.38644397254e-16,6.82378245494e-16,20.3609603523,1.19822869645,,1.29215620075,0.362011138033,1.80901868104e-15,5.06815593246e-16,18.54171246,0.268161063785,0.35691082715,8.0,12.7404910339,8.0,5.73224586321,9.85986912922,3.43936952989,10.355498578,0.636450924381,209.51348877,95.9270782471,358.811165802,244.268186979,55.2696628718,40.0
741141355.995,741141365.995,741141360.232,741141356.16,741141365.715,2.23461836689,0.57299605182,3.12846571364e-15,8.02194472548e-16,17.94699159,0.247835250193,0.321677620036,1.68530618788,0.619716524291,2.35942866304e-15,8.67603134007e-16,18.2533029616,0.339990984065,0.497722040647,2.73557353345,0.526788268735,3.82980294683e-15,7.37503576229e-16,17.7273790167,0.191209325412,0.232237242334,17.0,26.9665008714,12.0,8.23040172548,9.85771376336,4.93827264023,10.3532348676,0.637278323346,206.94152832,96.1019134521,360.035582262,244.27109261,55.2698049428,40.0
741141365.995,741141375.995,741141371.171,741141366.605,741141375.18,2.31834694729,0.516618364792,3.2456857262e-15,7.23265710709e-16,17.9070539252,0.218423298586,0.27372265423,1.42440037112,0.597978992357,1.99416051957e-15,8.371705893e-16,18.4359198046,0.380576367233,0.591076336745,2.47466771669,0.501035863341,3.46453480336e-15,7.01450208678e-16,17.8362077681,0.200181936774,0.245626867376,17.0,24.3947380691,4.0,2.56827734405,9.85778329129,1.54097626868,10.3533078905,0.699522922595,206.042404175,98.6080932617,358.408468686,244.272184279,55.2683606898,40.0
741141375.995,741141385.995,741141381.532,741141376.2,741141385.295,0.958037485732,0.512263697751,1.34125248002e-15,7.17169176851e-16,18.8665437442,0.465059511211,0.830669936125,0.722085553828,0.535117845888,1.01091977536e-15,7.49164984243e-16,19.1735283587,0.602042225631,1.46705513127,1.77235289939,0.424031684007,2.48129405915e-15,5.9364435761e-16,18.1986244999,0.232895466609,0.296892080008,12.0,17.4704375783,18.0,13.3780313155,9.85720032633,8.02687016128,10.3526956214,0.690169154004,204.928787231,102.125030518,356.064987741,244.272367118,55.2698804441,40.0
741141385.995,741141395.995,741141391.562,741141388.07,741141395.565,1.47842584544,0.531805357849,2.06979618362e-15,7.44527500989e-16,18.3955011346,0.333616159415,0.484059116362,1.08270105392,0.568301521292,1.51578147549e-15,7.95622129809e-16,18.7337286012,0.458097977851,0.808019985505,2.13296839949,0.465196702702,2.98615575928e-15,6.51275383783e-16,17.9975389467,0.214205809626,0.267119555033,16.0,21.0230434067,15.0,10.752142774,9.8562376319,6.45132695287,10.3516845349,0.762870659218,207.466842651,104.515396118,352.675726142,244.272090765,55.2687909193,40.0
741141395.995,741141405.995,741141401.014,741141396.27,741141405.755,0.993086832692,0.493326469905,1.39032156577e-15,6.90657057866e-16,18.8275319409,0.437880899341,0.745563538573,0.645680908584,0.527841870894,9.03953272018e-16,7.38978619251e-16,19.2949551364,0.648683946906,1.8468218954,1.69594825415,0.41480389066,2.37432755581e-15,5.80725446924e-16,18.2464685071,0.237561605204,0.304536317393,13.0,16.7162767241,15.0,11.5462945248,9.85659596816,6.92782105291,10.3520608838,0.783287024616,211.303710938,106.442062378,348.973569553,244.270208948,55.2669389894,40.0
741141405.995,741141415.995,741141409.92,741141406.155,741141415.955,0.882115513103,0.439901312463,1.23496171834e-15,6.15861837449e-16,18.9561863506,0.439278806949,0.74973193743,0.344318460699,0.498080928202,4.82045844979e-16,6.97313299483e-16,19.9775992297,0.971394337548,,1.39458580626,0.376180382502,1.95242012877e-15,5.26652535503e-16,18.4588868981,0.259289950396,0.341311342907,11.0,13.743526814,11.0,8.41719946241,9.85491660121,5.0503519997,10.3502970995,0.803638776655,212.744918823,105.76486969,348.767511869,244.273192025,55.2690998385,40.0
