objid,t0,t1,t_raw,t_eff,ra,dec,racent,deccent,aper4,aper4_err,mag_bgsub_cheese,mag_bgsub,mag,distance,response,skybg,bg,bg_cheese,bg_eff_area,bg_sigmaclip,mag_bgsub_sigmaclip
6371091541016973251,864735919.995,864735993.995,75.0,10.0,292.894,62.7413,292.89489819687651,62.7422501248275,-80.1829,-99.0,20.274200870325828,20.967362588321024,20.003719952173274,354.93133086410506,0.59509402147673263,0.000321971,1.9775952190490327,0.74122594704583633,0.00174707109058782,0.35885933995514208,20.126300641481077
6371091541016972185,864735919.995,864735993.995,75.0,1.0,293.266,62.4144,293.26477377553999,62.41385822115285,-80.1829,-99.0,18.002158771009551,18.376385281929146,17.694944641037967,310.19468239703554,0.70970069463971197,0.000302103,1.3138406128400391,0.69461476959068513,0.00174707109058782,0.3173303950889339,17.824630581229357
6372569316858008053,864736704.995,864736781.995,78.0,70.0,293.268,62.4149,293.26835433451595,62.41468201490725,21.161,0.467589,20.854211349213923,20.929491952028108,20.687674317073267,351.34133589181226,0.79830470603346249,0.000302262,2.502221209691128,1.7821040851781909,0.00174707109058782,0.72784511254525319,20.752636812083843
6371091540983417873,864694510.995,864694578.995,64.0,51.0,293.318,62.4318,293.31783281039594,62.431725268742269,-80.1829,-99.0,22.892987606164599,22.959613055984534,21.861640497151104,343.55243911040583,0.96913811751195011,0.000318527,1.9703220311743828,1.899031144517846,0.00174707109058782,0.64977176137257897,22.117325396481952
6372569316823401686,864695275.995,864695352.995,78.0,5.0,293.454,62.4385,293.45550845247203,62.4386455531493,-80.1829,-99.0,19.962120322281464,21.382904956799774,19.433703285318447,294.84279076396695,0.70424380108100904,0.000297228,2.3692597828816102,1.0948020472336126,0.00174707109058782,0.51881001101841573,19.65262724861849
6372569316858008109,864736704.995,864736781.995,78.0,58.0,293.635,62.5155,293.63453406518482,62.515106653127731,21.4531,0.543622,21.070801141018396,21.141666706164493,20.75881378606136,234.25468476891737,0.9257140217869062,0.000303321,2.8899294614983337,2.4289066171980496,0.00174707109058782,0.88902880528883865,20.862898845544471
6372569316856956439,864736704.995,864736781.995,78.0,58.0,293.636,62.5177,293.63647601679332,62.518185779858733,-80.1829,-99.0,23.37491495429132,24.161984241036869,21.947894612865177,231.89965188004675,0.92317171237762752,0.000303268,2.8296093924394436,2.3789952266962242,0.00174707109058782,0.88399181489060163,22.292201349015052
6372569316823402027,864695275.995,864695352.995,78.0,25.0,293.637,62.5182,293.63719231926052,62.5178308788335,-80.1829,-99.0,22.118146876965721,nan,21.226612465475732,228.64327768300984,0.73410820509135577,0.000298977,2.7672464623861388,1.5259322299637361,0.00174707109058782,0.67495671336376428,21.535679998886362
6372569316858008114,864736704.995,864736781.995,78.0,50.0,293.685,62.5249,293.68510794176842,62.524904437627924,21.4421,0.53811,20.995539969982342,21.081788154210606,20.646769382301535,218.95857236268947,0.9685247838406108,0.000305653,3.0686210546902011,2.5538143395131807,0.00174707109058782,0.88147331969148313,20.754944309352489
6372569316824453716,864695275.995,864695352.995,78.0,26.0,293.683,62.525,293.68310502104714,62.524843533409182,21.153,0.469906,20.045406787878921,20.192948234631263,19.88184234084628,215.82688502653775,0.71608178847057713,0.000299613,2.4360369413524467,1.3674098788417339,0.00174707109058782,0.60947583818668261,19.951721102335821
6372569316856956514,864736704.995,864736781.995,78.0,73.0,293.637,62.5333,293.63864734895213,62.533578916600696,-80.1829,-99.0,21.719390932201915,21.835010314821478,21.27496407032131,228.0959485981555,0.92093754479890599,0.000302739,3.0664201124593551,2.5559690391592191,0.00174707109058782,0.9494726900676832,21.419671081156743
6372569316825499209,864695275.995,864695352.995,78.0,65.0,293.647,62.53,293.64812527194613,62.529787992948009,20.3732,0.415408,20.775541557627641,20.894088314439429,20.649678279910805,222.57557900763874,0.74794064861961418,0.000299136,2.4292451751027375,1.3191289644102344,0.00174707109058782,0.57421690539902326,20.702683190324166
6372569316858008118,864736704.995,864736781.995,78.0,68.0,293.641,62.5322,293.64034172039186,62.53225566683782,21.0638,0.403892,20.993941258033882,21.055071467111368,20.724215888603627,228.21217817060904,0.93501329820014145,0.000302951,3.0920367071393779,2.5893524424250449,0.00174707109058782,0.91421375728002385,20.811994133724184
6372569316859053636,864736704.995,864736781.995,78.0,59.0,293.648,62.53,293.64718176745282,62.530027693832054,20.9239,0.38753,20.496339752131256,20.535938212673074,20.306035524846628,227.48390759538825,0.93429504629931792,0.000303374,2.8647587060626116,2.4135531165517778,0.00174707109058782,0.90413977648354982,20.373479164620118
6372569316824453724,864695275.995,864695352.995,78.0,66.0,293.346,62.5415,293.34588233730256,62.541656102330172,21.2637,0.557141,20.886124277598707,21.051770199128622,20.770701665527046,301.80362505158257,0.64048982723089032,0.000291136,2.4966029620339438,1.1039510379782942,0.00174707109058782,0.55155044860695657,20.826835497527501
6372569316823402155,864695275.995,864695352.995,78.0,20.0,293.134,62.5418,293.13683102038203,62.541406313997868,-80.1829,-99.0,20.517183139738592,21.017077034448697,20.300624304368075,358.20661291722814,0.58717080989698911,0.000289493,2.4706092855552417,0.92478283950817364,0.00174707109058782,0.46844010703604533,20.404926026300046
6372569316823402150,864695275.995,864695352.995,78.0,8.0,293.255,62.5414,293.25500267648334,62.54170803089167,-80.1829,-99.0,19.725354502137272,20.311995021473631,19.438625219608539,325.8683671816093,0.66494529060624397,0.000291401,2.5008423748507513,1.0502750887052961,0.00174707109058782,0.52888399181488999,19.573569407363085
6372569316858008127,864736704.995,864736781.995,78.0,38.0,293.257,62.5431,293.25689227966257,62.543230222651218,21.1873,0.47203,20.362548687027356,20.489692257125775,20.17774733860923,329.18223897967061,0.82863022692236754,0.000302421,2.7173276306010079,1.7030575590088721,0.00174707109058782,0.74295608373996436,20.254531039928306
6372569316856956605,864736704.995,864736781.995,78.0,21.0,293.39,62.5484,293.39059062847235,62.547306313577565,-80.1829,-99.0,21.636612596888934,22.23578232360871,20.76365128054579,289.97520867833487,0.85661633756856403,0.000302474,2.6021164549304028,1.9367470077140074,0.00174707109058782,0.7303636077443717,21.017309580309096
6372569316824453729,864695275.995,864695352.995,78.0,36.0,293.227,62.5483,293.22656568731389,62.548358064874769,21.1781,0.502838,20.364305364287759,20.562701940861931,20.245860484347894,333.10992520020534,0.62096233932923728,0.000290924,2.4504600424553056,1.000637184968763,0.00174707109058782,0.49362505902723058,20.302677317766953
6371091540983418369,864694510.995,864694578.995,64.0,7.0,293.128,62.5619,293.12828175965399,62.561773175651155,-80.1829,-99.0,22.377162544536336,23.110200964809003,20.148069073799828,329.75608243750293,0.97156946406981204,0.000318951,1.9254236254116712,1.795632438730127,0.00174707109058782,0.54903195340783806,20.484596026460373
6372569316858008135,864736704.995,864736781.995,78.0,64.0,293.129,62.5651,293.12870520241847,62.565223427123669,21.6307,1.01977,21.456771821646857,21.851215377816832,21.282504933981741,359.85695894230184,0.60513452224678577,0.000302951,2.701197573844734,0.98238394985489275,0.00174707109058782,0.44073665984574156,21.357251108476934
6372569316859053889,864736704.995,864736781.995,78.0,45.0,293.815,62.5741,293.81396424555834,62.573055599475602,21.2126,0.435624,21.125108887639097,21.231559624372917,20.758024568577078,176.20406505718452,0.9277215057016609,0.000307719,2.6690714016097683,2.1661766561371079,0.00174707109058782,0.75051156933731999,20.87168597117212
6372569316856956822,864736704.995,864736781.995,78.0,35.0,293.126,62.5873,293.1247289293953,62.587490074083298,-80.1829,-99.0,21.114335139667244,21.66477929660093,20.920009418718376,357.79007275399437,0.60443767326295073,0.000304487,2.511248153416008,0.82905744037090268,0.00174707109058782,0.45584763104045278,21.022532840112593
6372569316823402499,864695275.995,864695352.995,78.0,6.0,293.609,62.6114,293.60912689496445,62.611693019616851,-80.1829,-99.0,20.361290563262159,21.97839710464811,19.683716912769807,222.9836819634786,0.73877034255716301,0.000298447,2.3809144142610186,1.2572068824295715,0.00174707109058782,0.57169841019990475,19.941171566289228
6372569316824453759,864695275.995,864695352.995,78.0,63.0,294.454,62.6192,294.45442212918363,62.619184690991858,21.2814,0.441634,21.124589615395209,21.210737153675865,20.778554853556646,25.555415994112249,0.96447845891470596,0.000345707,3.4063418542802477,2.8310242489620441,0.0017425019740629961,1.1509523059971651,20.906242948553093
6371091541016972944,864735919.995,864735993.995,75.0,31.0,293.184,62.6242,293.1852117993995,62.62461024895245,-80.1829,-99.0,21.665526059111325,22.496381635461955,21.31214417835719,354.61510561197281,0.6405220922433329,0.00030756,2.0734302834794125,0.86748679861962852,0.00174707109058782,0.44325515504486013,21.478368634933652
6372569316858008170,864736704.995,864736781.995,78.0,51.0,293.175,62.6239,293.17468414583016,62.623817795893366,21.3294,0.609306,20.723643155043693,20.949696651905622,20.567248687601261,343.44874235023025,0.68865658630222781,0.000304646,3.0288104687679076,1.3685613516039374,0.00174707109058782,0.64221627577522344,20.637844272897155
6372569316823402624,864695275.995,864695352.995,78.0,23.0,293.66,62.6414,293.66079571908796,62.642325691262101,-80.1829,-99.0,20.605148299407194,20.881294388175387,20.358257442576281,206.52782982148779,0.7201092157507013,0.000299454,2.1321455291707156,1.1343907249848402,0.00174707109058782,0.49866204942546766,20.459949112942049
6372569316856957049,864736704.995,864736781.995,78.0,59.0,293.66,62.6413,293.66080065333267,62.641373809432565,-80.1829,-99.0,22.815979891746299,23.233719271900554,21.92085502398848,209.63924003693086,0.88434895778920586,0.000300513,2.3799946619952252,1.9049124727384978,0.00174707109058782,0.64977176137257897,22.151703556371611
6372569316858008192,864736704.995,864736781.995,78.0,55.0,293.788,62.6715,293.78800762219413,62.671822396337873,21.4581,0.531411,21.047720437976857,21.123506929519067,20.775514108576331,173.93811120830932,0.88178911087812639,0.000299295,2.4903580731308526,2.0138471481658176,0.00174707109058782,0.73540059814260883,20.867199313883638
6372569316824453781,864695275.995,864695352.995,78.0,58.0,294.602,62.6794,294.60177304208798,62.679562282241122,21.3219,0.426549,21.147132982853684,21.200147875719832,20.779004965870975,54.813882055838448,1.0486929125072408,0.000353071,3.0691759800558933,2.7450688888839392,0.0016974782610516635,0.92680623327561651,20.889890700196606
6372569316824453782,864695275.995,864695352.995,78.0,72.0,293.429,62.6779,293.42877223673497,62.6780966776467,21.1563,0.504399,20.870282240814603,21.047802508236011,20.761485533527402,271.30089236863375,0.6649923974888905,0.000296328,2.7916137961878467,1.1482912579861089,0.00174707109058782,0.533920982213127,20.810720402762975
6372569316858008202,864736704.995,864736781.995,78.0,64.0,293.482,62.688,293.48208513763285,62.688119178358676,21.3175,0.480477,21.03155627668021,21.11611890001403,20.803262339101572,257.68327366176857,0.87390304043379119,0.00030507,2.5788503246094403,1.9533769461393742,0.00174707109058782,0.74547457893908287,20.88482522470246
6372569316823402714,864695275.995,864695352.995,78.0,4.0,293.702,62.6969,293.702023818253,62.695565515961547,-80.1829,-99.0,19.920260327289412,22.186291490238485,19.181427909427271,196.53061700245112,0.69752331242988896,0.000299931,2.6872912996532721,1.4154395697439077,0.00174707109058782,0.57417494392822732,19.42403157379831
6372569316858008207,864736704.995,864736781.995,78.0,58.0,293.693,62.696,293.69309455601507,62.695946475163957,21.472,0.573254,21.293513075954529,21.434202898719796,20.98395606331173,201.0961962753438,0.88768575567198049,0.000298871,2.6830576462119287,1.9607421001565595,0.001738374069622155,0.75104133290611885,21.092359461355962
6372569316823402994,864695275.995,864695352.995,78.0,35.0,293.536,62.715,293.53879790405301,62.715310099212005,-80.1829,-99.0,22.113358801119855,23.692403943641189,21.522079056380313,242.22136301416205,0.68886774660899319,0.000301838,2.5119574147764072,1.2201204085462247,0.00174707109058782,0.5690483819288682,21.758729811967818
6372569316824453802,864695275.995,864695352.995,78.0,49.0,293.518,62.7116,293.51828558492679,62.711341354490116,21.4324,0.601161,20.572026496277299,20.737689021013782,20.440102851328984,247.59164176933712,0.63656369888296627,0.000301944,2.6417072456799233,1.2607693973277931,0.00174707109058782,0.58442806792694568,20.499269929667072
6372569316823402990,864695275.995,864695352.995,78.0,29.0,293.364,62.7111,293.36241503976299,62.711732060715768,-80.1829,-99.0,21.067012555062625,21.646009968372852,20.781801502683855,290.71362920683015,0.63015933709320204,0.000298712,2.6129712983645828,1.0998290773177066,0.00174707109058782,0.49727651393783978,20.901580437381334
6372569316856957438,864736704.995,864736781.995,78.0,74.0,294.503,62.7259,294.50480843213148,62.726643110318072,-80.1829,-99.0,23.097441650557251,23.363978411239003,21.950130403569997,45.096107515389868,0.96610370326778683,0.000332038,3.0154443805221907,2.7020649491858078,0.00174707109058782,0.97917334187760197,22.242990798639024
6372569316823402999,864695275.995,864695352.995,78.0,46.0,294.503,62.7261,294.50450894428218,62.725365363541982,-80.1829,-99.0,21.85203290831614,21.818105261268435,21.082069289441215,49.825530866204531,1.0480928274088865,0.000345866,2.8195654282537985,2.9090147988289123,0.00174707109058782,0.99198974687599994,21.288583401784685
6372569316824453808,864695275.995,864695352.995,78.0,47.0,294.505,62.7251,294.50529538783877,62.725017723059956,21.5013,0.499724,20.947359203815132,20.932333222643365,20.548543994157807,49.714798862956748,1.0462096145978748,0.000345972,2.8480628938101873,2.9403798249252526,0.00174707109058782,0.99967958987503869,20.668398771498804
6372569316823403100,864695275.995,864695352.995,78.0,38.0,293.745,62.7407,293.74317662969258,62.740920530719357,-80.1829,-99.0,21.120675503614549,21.401328921163319,20.808274570859066,191.12604561714656,0.82261786127786818,0.00030009,2.562233557931604,1.5222244032142831,0.00174707109058782,0.69464915091316781,20.939814779671423
6372569316856957520,864736704.995,864736781.995,78.0,35.0,293.743,62.7409,293.7425408092605,62.7394613781846,-80.1829,-99.0,24.672049990955951,nan,21.791643642020926,191.51187712912267,0.8823129600636116,0.00029744,2.6415243223633702,2.1071072539539033,0.00174707109058782,0.76129445690483721,22.235974062422731
6372569316856957528,864736704.995,864736781.995,78.0,34.0,293.735,62.74,293.73455192020498,62.739775580506866,-80.1829,-99.0,22.452361594659507,23.109223935734263,21.340674583108541,194.54869718279642,0.89986132735646818,0.000297546,2.6815510239750759,2.1376560443417616,0.00174707109058782,0.74591477090675962,21.615466759801425
6372569316856957636,864736704.995,864736781.995,78.0,59.0,294.291,62.777,294.29046117446023,62.777320233560538,-80.1829,-99.0,21.386112670340751,21.505117190431395,21.001255387200068,76.73926019350607,0.88534158560246612,0.000310421,2.938020311871556,2.3617018249256154,0.00174707109058782,0.87407882089073896,21.128340348313486
6372569316856957656,864736704.995,864736781.995,78.0,59.0,294.297,62.7747,294.29674684389329,62.773846897797654,-80.1829,-99.0,22.427907479593028,22.75257526388344,21.635853978042135,74.215862536654583,0.9079329424845195,0.00031111,2.8337649994144356,2.2841137409316161,0.00174707109058782,0.83819288689522475,21.864688320203555
6372569316824453847,864695275.995,864695352.995,78.0,65.0,293.146,62.7848,293.14626026302125,62.784597382920424,21.0129,0.498603,20.629132282857604,20.772049620588131,20.550373943939345,356.40433709043276,0.60791740513265813,0.000315242,2.4388013861266504,0.92401613044448605,0.00174707109058782,0.50496635693687852,20.592705257113451
6372569316824453848,864695275.995,864695352.995,78.0,72.0,294.221,62.7946,294.22139078828383,62.794665099072809,20.7849,0.342389,20.747589494852726,20.767402625085694,20.555801263406494,98.345366808728357,0.96272453595886642,0.000321494,2.5773474133339858,2.3567660215297237,0.00174707109058782,0.78949054790131268,20.616351096780111
6372569316823403367,864695275.995,864695352.995,78.0,17.0,294.495,62.8046,294.49637279751204,62.803985142518535,-80.1829,-99.0,23.461144945255832,23.178450652993888,20.663837376706272,92.881345026976376,0.96454788454998519,0.000336859,2.8041492762498601,2.874512962966568,0.00174707109058782,0.92021787888497142,21.044574775793791
6372569316858008258,864736704.995,864736781.995,78.0,54.0,293.666,62.7998,293.66599194069778,62.799661601315364,21.3111,0.49504,20.847856951711279,20.934846924088951,20.62855373063967,221.91206642091979,0.88224293130979403,0.000303957,2.509376475681818,1.8671118348384008,0.00174707109058782,0.75104133290611885,20.711520381927798
6372569316858008275,864736704.995,864736781.995,78.0,48.0,293.388,62.8256,293.387747352708,62.825389301427414,21.3202,0.599924,20.925821921836182,21.246793960576241,20.718729359519816,298.39441091149081,0.60065772614634982,0.000330872,3.2164102844412108,1.4502046992018571,0.00174707109058782,0.64082024991989661,20.805412023522013
6372569316858008277,864736704.995,864736781.995,78.0,59.0,293.421,62.8266,293.42182136439158,62.82647777010969,21.3246,0.58028,20.851082285997915,21.05287994744333,20.68426049261662,291.11202016973073,0.6633836560672467,0.00032764,3.0504344426387222,1.5091730332595819,0.00174707109058782,0.74591477090675962,20.763514285597221
6372569316858008276,864736704.995,864736781.995,78.0,64.0,294.484,62.8299,294.48518766337992,62.830182549170182,21.6266,0.586311,21.38679310049541,21.503227400167592,21.068710660241763,101.76727708449047,0.86814118370969839,0.000309997,2.6605348780592593,2.0485501619445703,0.00174707109058782,0.81256007689842891,21.183985658998413
6372569316824453875,864695275.995,864695352.995,78.0,43.0,293.273,62.844,293.27266664783428,62.843721659210779,20.9956,0.449794,20.304370574652737,20.467987810894574,20.210844861245704,332.59607443624611,0.67044515632328527,0.00031609,2.5186438852478439,0.98574899300950602,0.00174707109058782,0.52547260493431525,20.259696321188134
6372569316856958073,864736704.995,864736781.995,78.0,38.0,293.243,62.8622,293.244479226142,62.862483546149448,-80.1829,-99.0,21.552434277831111,24.079846319732496,21.312812116145334,343.73588160286573,0.52353278216023846,0.000353813,3.5261208073032124,0.75756174007507004,0.00174707109058782,0.45370073694328672,21.449888262627901
6372569316858008299,864736704.995,864736781.995,78.0,64.0,293.482,62.8788,293.48235951593949,62.878929250702001,21.2191,0.496688,20.889988877771899,21.064498018433369,20.73061670318716,287.54465589155768,0.72754177119134678,0.000332303,2.9156454389914375,1.5036157386451627,0.00174707109058782,0.71771867991028415,20.803780436173412
6372569316824453903,864695275.995,864695352.995,78.0,49.0,294.432,62.8936,294.43225794736873,62.893430537887369,21.8507,0.674603,21.290199386405117,21.298883412379638,20.811087325859393,144.06154548598769,1.0224177135709502,0.00032923,2.8337555967637069,2.7936340680941369,0.00174707109058782,0.83306632489586563,20.933222520293331
6372569316824453902,864695275.995,864695352.995,78.0,60.0,294.128,62.8922,294.12783769133353,62.89249862042476,21.6402,0.567275,21.173205097604662,21.272509849069497,20.88315055910433,162.7730373782081,0.8919269504884757,0.000307507,2.7037719437936465,2.1034208061550528,0.00174707109058782,0.83306632489586563,20.988954497070914
6372569316856958187,864736704.995,864736781.995,78.0,73.0,294.135,62.8953,294.13533066891785,62.895340359937656,-80.1829,-99.0,21.95125196486282,22.143473854734889,21.582375965819431,159.42875946319967,0.87401497420544028,0.000302156,2.3136056285357021,1.6513536522733421,0.00174707109058782,0.64082024991989661,21.711074485219978
6372569316858008303,864736704.995,864736781.995,78.0,55.0,293.79,62.8959,293.78979405460217,62.895848952155745,21.4628,0.575609,21.338913045195405,21.524934126808073,21.042349076086683,221.16710809359728,0.84582120563939511,0.000310474,2.5487350663775796,1.6976711862239309,0.00174707109058782,0.68439602691444956,21.152357161005455
6372569316858008309,864736704.995,864736781.995,78.0,63.0,293.993,62.9062,293.99310089693347,62.906048355104176,21.4126,0.514453,21.072285125285205,21.193614952440139,20.847452160839961,186.2477243009412,0.82563129295155047,0.000307666,2.6577925142435181,1.8209769601938115,0.00174707109058782,0.72028196090996377,20.93090694196686
6372569316824453921,864695275.995,864695352.995,78.0,50.0,294.037,62.9257,294.03685168820249,62.925840053656643,20.8632,0.372701,20.691018218560011,20.770682051469322,20.500773914681702,192.17785913818193,0.84719676092584117,0.000310421,2.3403897532288895,1.7090483899459015,0.00174707109058782,0.6023710349247029,20.56409233989811
6372569316858008323,864736704.995,864736781.995,78.0,60.0,293.96,62.9312,293.95948713363953,62.931101258506331,21.4058,0.51217,21.024504344717599,21.175531799288336,20.815619054065202,204.25713163180487,0.8391407351038761,0.000311269,2.6938948339087756,1.6710124869427665,0.0017450724407283567,0.68183274591476994,20.896061968978579
6372569316858008328,864736704.995,864736781.995,78.0,56.0,294.08,62.9465,294.07922398037914,62.946593144718769,21.5137,0.554689,21.168288931614015,21.335330080771968,20.897117355428939,193.60655881038042,0.84782197984733509,0.000311481,2.7453833086359754,1.8270684484567918,0.00174707109058782,0.74847805190643923,21.000157725378578
6372569316823403980,864695275.995,864695352.995,78.0,5.0,294.088,62.9445,294.08756261179246,62.944800227184949,-80.1829,-99.0,20.927597355747054,23.00795165822575,19.601452423678204,196.97437188633975,0.82158407488885432,0.000314924,2.3287532178698354,1.7167033583539468,0.00174707109058782,0.63569368792053738,19.930034191549996
6372569316824453936,864695275.995,864695352.995,78.0,61.0,293.455,62.9518,293.45454421868175,62.951769380549408,20.9649,0.478234,20.644456588473052,20.866414030105791,20.542798683474039,316.34015137645326,0.64115072215203062,0.000320011,3.216610755437141,1.1154606189943064,0.00174707109058782,0.60493431592438229,20.596745633502543
6372569316823404173,864695275.995,864695352.995,78.0,49.0,293.575,62.9851,293.57496533071321,62.984842930454349,-80.1829,-99.0,21.251464144723101,21.583098297707423,21.048511439938991,302.47323420678151,0.63942788213166146,0.000319216,2.4465054889732443,1.0727625143819179,0.00174707109058782,0.54085229093239273,21.146096264091792
6372569316824453954,864695275.995,864695352.995,78.0,47.0,293.577,62.9822,293.57762829334365,62.982308986814346,20.9304,0.447104,20.189045926220508,20.304739112181149,20.106386160465021,301.03993741750969,0.62735669913607428,0.000319004,2.3998877796144673,1.0536252518112994,0.00174707109058782,0.54085229093239273,20.148031073578636
6372569316823404182,864695275.995,864695352.995,78.0,34.0,293.568,62.9877,293.56851927665878,62.987464805472328,-80.1829,-99.0,20.511236584469916,20.747266258003638,20.35887012404995,304.4009353896638,0.60733699708645816,0.000319428,2.478080507526073,1.0788944208206213,0.00174707109058782,0.57161166292854781,20.436927227051072
6372569316824453960,864695275.995,864695352.995,78.0,66.0,293.917,62.996,293.91682972523898,62.995772779003538,21.2637,0.509598,21.548168359220124,21.684061020090262,21.343362424672048,244.98766937588795,0.77426167386261668,0.000320276,1.7397451529993129,1.1104517466334767,0.00174707109058782,0.42550464594681131,21.417347241350598
6372569316823404648,864695275.995,864695352.995,78.0,41.0,293.652,63.0397,293.65021987373348,63.039909577100403,-80.1829,-99.0,22.054360299540583,22.631232598224454,21.72368145875673,310.84605708876921,0.70794336004070302,0.000330236,1.6014688696274906,0.74222376782405508,0.00174707109058782,0.29734059596283197,21.844345123181373
6372569316859053273,864736704.995,864736781.995,78.0,61.0,293.499,62.4476,293.49902349117804,62.447473564937162,20.9893,0.420325,20.979227544456045,21.025350235351329,20.720383372161798,285.69352235755719,0.94503457794455892,0.00030258,2.5950049167653515,2.2477589174058625,0.00174707109058782,0.74547457893908287,20.799583222009787
6372569316823401705,864695275.995,864695352.995,78.0,46.0,293.499,62.447,293.49835314375923,62.447062456261378,-80.1829,-99.0,21.332861881094271,21.718724314428293,21.058661231201377,280.73109577123358,0.68364602845580091,0.0002985,2.6656882223979697,1.3060232366109994,0.00174707109058782,0.56666141980166773,21.169242933539877
6372569316823401792,864695275.995,864695352.995,78.0,64.0,293.447,62.4706,293.44634693163096,62.471132037896723,-80.1829,-99.0,21.322043529972142,21.590756726341503,21.136018661769342,288.04948570248268,0.65981887236760239,0.000294685,2.5943678351510688,1.1938377336648505,0.00174707109058782,0.53643947741224551,21.215691382587007
6372569316859053381,864736704.995,864736781.995,78.0,67.0,293.448,62.4701,293.44811155237505,62.46996250049331,21.1806,0.451218,21.039241555706134,21.10638911433113,20.788636217028539,291.32259466798121,0.9154103117955561,0.000302686,2.7732162104596072,2.2528323889007371,0.00174707109058782,0.79080749252321636,20.870178169755874
6372569316859053449,864736704.995,864736781.995,78.0,65.0,293.426,62.4877,293.42662801297735,62.487959863389932,21.3043,0.494287,21.189490155344362,21.281812437795388,20.898369466105592,292.35064227630369,0.9405261960337824,0.000302633,2.8517277881286378,2.2541893025074864,0.00174707109058782,0.81095545411616443,20.994356305997325
6372569316825499027,864695275.995,864695352.995,78.0,59.0,293.426,62.4875,293.4265387390717,62.487315499406158,20.7498,0.383773,20.62864639721144,20.774436928831467,20.517839882208364,289.32276209507683,0.6478906520541563,0.000293467,2.5997657958500149,1.1983514093935883,0.00174707109058782,0.59940185739020846,20.571851079570756
6372569316859053461,864736704.995,864736781.995,78.0,41.0,293.717,62.4934,293.71693502923665,62.49344321665675,20.7601,0.368067,20.172957706643491,20.21091779153538,19.977197644930541,218.19790508025605,0.92147505288010478,0.000308938,2.7350848400216408,2.3299181518113401,0.00174707109058782,0.87895482449236473,20.046967085895584
6372569316825499038,864695275.995,864695352.995,78.0,54.0,293.717,62.4932,293.7174376539711,62.493254788761405,21.0094,0.434711,20.583853634330225,20.705573676654279,20.439383787501615,214.48494051648063,0.7422201111648099,0.000300937,2.6421450380678384,1.5139778121775647,0.00174707109058782,0.65984574216905312,20.500000651412989
6372569316856956340,864736704.995,864736781.995,78.0,7.0,293.723,62.4964,293.72202777212868,62.497292054277899,-80.1829,-99.0,21.026622121013453,21.715057996586335,19.636392459050249,217.71287302936636,0.90922022219499243,0.000309308,2.8137150173077807,2.3830374231525138,0.00174707109058782,0.84621438690382378,19.958062391668307
6372569316825499079,864695275.995,864695352.995,78.0,64.0,293.659,62.5005,293.6587248403838,62.499882339598379,20.5243,0.351234,20.465521403911264,20.559285139987175,20.355033190486477,227.46412773166085,0.77158861300520243,0.000299719,2.6693063382502302,1.5060800799844936,0.00174707109058782,0.65229025657169748,20.401512669062409
6372569316856956355,864736704.995,864736781.995,78.0,53.0,293.659,62.5005,293.65921090011994,62.499962703395809,-80.1829,-99.0,21.281775867444225,21.374960274040809,20.891653684031063,230.78620051269533,0.89069255465716224,0.000305282,2.8250831761222055,2.3735591639205764,0.00174707109058782,0.80591846371792741,21.009054078033468
6372569316823401921,864695275.995,864695352.995,78.0,46.0,293.66,62.4966,293.66081159222301,62.497238630692983,-80.1829,-99.0,21.172697123480013,21.43749268298124,20.900685684270886,227.68241895118672,0.73897063752781833,0.000299878,2.640161404346713,1.4999587537270709,0.00174707109058782,0.63717928537698632,21.008033989211292
6372569316825499100,864695275.995,864695352.995,78.0,68.0,293.703,62.5077,293.70340306435673,62.507570538853095,21.3896,0.673596,20.592967772204737,20.692049227001764,20.475172717576321,214.00959481035827,0.74417045342089372,0.00030009,2.6808622482865472,1.5222869743085194,0.00174707109058782,0.69762317015583086,20.527574195475104
6372569316859053525,864736704.995,864736781.995,78.0,69.0,293.704,62.5079,293.7040898924414,62.50819586338288,20.7921,0.398157,20.632267748002921,20.67008424695069,20.455618503408978,218.05805400955822,0.91673483999417726,0.000307825,2.741877082732525,2.2968795084779225,0.00174707109058782,0.85880686289941632,20.518352733308006
6372569316859053623,864736704.995,864736781.995,78.0,73.0,293.514,62.5213,293.51383912941708,62.521225992624167,21.2327,0.48844,21.219994720754968,21.283626783621834,20.974789487085264,263.61759467971524,0.8976965066054956,0.000302103,2.4837517527133488,2.0281216648976819,0.00174707109058782,0.71777113174877927,21.05538726816274
6372569316825499183,864695275.995,864695352.995,78.0,41.0,293.513,62.521,293.51456973673618,62.521467642630661,21.3144,0.540095,20.897727064328155,21.1247811477825,20.70923053161934,259.84875814692646,0.69574539905923083,0.000295798,2.2883827986690317,1.1468765338393279,0.00174707109058782,0.55910593420431209,20.797046100873374
6372569316859053761,864736704.995,864736781.995,78.0,60.0,293.862,62.5493,293.86230863219777,62.549134968726179,21.3084,0.496723,20.71452692198104,20.773658427553862,20.507421003221186,167.60548568105224,0.86856915525714651,0.000311216,2.7578312422030726,2.2023588613388556,0.00174707109058782,0.8260664253108756,20.580551835289935
6372569316825499263,864695275.995,864695352.995,78.0,65.0,293.596,62.5442,293.59679157357374,62.544364838170978,20.3957,0.309357,20.130315926241675,20.19283650134232,20.064402728269801,233.8737631095116,0.72800220836272311,0.000297811,2.3050142450605597,1.2169826262322561,0.00174707109058782,0.57925389579726039,20.095277325784934
