objid,flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub,mcat_expt,ra,dec,aper4,aper4_err,mcat_bg
6443140339031083485,18412.670192398167,4061.3311446737948,14431.0,2.9169852649712193e-16,134.97819878086668,16377.0,14.754340929017276,1.2762318852170158,14.769031423530413,133.16418351463912,438.50872802734375,2.7431821804015658e-14,2.6290376835470526e-16,0.007972059755790184,1.4160122645491355,900368799.99000001,4254.2033889215081,0.88967795788138726,900368739.52387261,1.409974975840496,0.011484312911930417,0.0080310281551518869,900368678.005,323.068237305,0.254361182451,14.483780055361393,106.32338538628278,12762.610166764523,590.36358642578125,900368676.995,900368799.995,0.011401194113620505,3.5674278484019891e-14,0.011282714516518411,0.0,0.011607087374951419,194.21950769984414,173.17610914572762,2.9045484502314215e-16,2.7805508948858534e-14,124.0,323.068481445,0.25411427021,15.0003,0.0109712,0.00150108
6443140339601507838,19950.429550797686,4287.2843116906479,14893.0,2.8339068523350779e-16,138.626114144844,16866.0,14.725387375957032,1.2500926451549379,14.720042985021689,139.310164802857,494.71755981445312,2.869789394938854e-14,2.5751908490191719e-16,0.0076597631566031055,1.3756829380267368,900428270.99000001,4209.994510461931,0.84553363161957329,900428206.04794884,1.3778816031084307,0.010669014728481585,0.0077141862162051211,900428141.01499999,323.068206787,0.254434943199,14.462704186306986,112.98841733918432,12629.983531385793,419.63897705078125,900428139.995,900428270.995,0.010845723064848656,3.6373537962984199e-14,0.010738452769114559,0.0,0.010774895375334381,96.732133010730294,176.57057263584562,2.8384361024033671e-16,2.8556979513837862e-14,128.0,323.068328857,0.254111945629,14.9848,0.0109709,0.00149112
6443140343695147961,20121.568475155615,4017.3399157790041,15332.0,2.7261038046940309e-16,135.590680022073,18049.0,14.749425402907097,1.194320339964976,14.788220827170409,130.83130372570889,569.38653564453125,2.6951248567496031e-14,2.4602999003278504e-16,0.0076272338975300613,1.3233513615019568,900948741.99000001,4582.6153732385437,0.89717567965093115,900948673.59729564,1.3081234360701735,0.010926991073969106,0.0076811940640251208,900948606.0,323.06817627,0.254452586174,14.507620639700736,118.77091077908142,13747.84611971563,498.23617553710938,900948604.995,900948741.995,0.010525594282992046,3.489948067832872e-14,0.010424533581797846,0.0,0.011038080708116738,195.81150283324476,169.41495474916854,2.694734278304557e-16,2.7931680084547036e-14,138.0,323.068481445,0.254119992256,15.035,0.0105224,0.00132921
6443140344097800972,13799.172261255702,2807.3851480576104,11095.0,3.2670671696070829e-16,132.79153874723738,12749.0,14.772073991494821,1.4191510178413638,14.835854442823276,125.21553772221735,600.66961669921875,2.5794400770776773e-14,2.9234510967532092e-16,0.0092035587694692111,1.5859549367024675,900954570.99000001,3434.4867783421896,0.92412729140098315,900954523.43545651,1.5568325405219858,0.013665357636234887,0.0092822428765124698,900954475.995,323.068237305,0.254430323839,14.525112172226482,82.774755205754914,10303.460335026568,547.9351806640625,900954466.995,900954570.995,0.01280425015853659,3.4341744397222222e-14,0.012655006061514484,0.0,0.013839548109093158,249.30526016175469,166.70749707389427,3.2070750334752908e-16,2.7355056981930901e-14,99.1,323.068481445,0.254122138023,15.0933,0.0126801,0.00133303
6443140346916373518,19414.723499268977,4054.4201986147223,13697.0,2.7311511274282118e-16,133.72205575936411,16228.0,14.764492388640093,1.2130225045986398,14.745122902901677,136.1290578705628,120.05293273925781,2.8042585921335937e-14,2.4988263594731979e-16,0.0077643467125536603,1.3258015181690348,901049809.98500001,3777.9341525142991,0.83604106896132402,901049740.8992914,1.3336807273256368,0.010523147642995667,0.0078202714939408224,901049674.00999999,323.067871094,0.254337757826,14.510163842291716,114.86738828107363,11333.802457542897,501.782470703125,901049672.995,901049809.995,0.010882982458177537,3.4817828634381723e-14,0.010774977527530538,0.0,0.010626138877618985,297.87586644493877,169.01858560379478,2.7473822982908118e-16,2.7546743486429008e-14,135.1,323.068267822,0.254021078348,15.0609,0.0111596,0.00138707
6443140348325661691,15549.817787226151,3129.1428817008937,11658.0,3.0880429417619736e-16,134.88130706982204,14117.0,14.755120585400409,1.3541576363532331,14.788539462020024,130.79291383309331,362.01254272460938,2.6943340249617222e-14,2.7895647308876599e-16,0.0086721361217634296,1.4990499717291135,901133160.97500002,3505.6265055811737,0.90800143704069025,901133105.95537615,1.4841675257594749,0.01237312046264627,0.0087419614491501818,901133052.0,323.06817627,0.254528313875,14.511170311718255,92.085961912391824,10516.87951674352,642.2523193359375,901133050.995,901133160.995,0.012013122011616417,3.4785567720040622e-14,0.011881656168556631,0.0,0.012515752352559417,245.2126284143838,168.86197922349817,3.0573851030645179e-16,2.7785549256383342e-14,108.05,323.068481445,0.254098653793,15.0292,0.0118023,0.00133536
6443140351613993009,18938.138187108168,3813.1078991496101,13068.0,2.8192386454901847e-16,137.97464199689134,15485.0,14.730501810315221,1.2553697615259525,14.713129330422728,140.20008206157237,95.641639709472656,2.8881216904683907e-14,2.5860617087434619e-16,0.0078610853886953436,1.36856244926708,901286064.96000004,3569.151126403679,0.81786683240236557,901286002.1119833,1.3759593916188215,0.010547014939628951,0.0079184175752295971,901285939.0,323.067962646,0.254407972097,14.486399239892791,109.62181216095733,10707.453379211036,396.09378051757812,901285937.995,901286064.995,0.010881912404805405,3.5588323068552097e-14,0.010773928606774064,0.0,0.010650476188306612,304.38342600966843,172.75884984734029,2.8344763467347724e-16,2.8422776251359615e-14,128.0,323.068267822,0.254037797451,15.1253,0.0120633,0.00136693
6443140352117311108,20832.957404838278,4129.9138687054838,15233.0,2.7306562286210803e-16,139.48181388277447,17795.0,14.718706033757831,1.2053063271300239,14.734058749362777,137.52336812897778,413.84271240234375,2.8329813834569421e-14,2.4829310338878495e-16,0.0074963305467772301,1.3255612760296507,901297897.99000001,4364.4391001905942,0.85437031434589261,901297829.64260721,1.3193780117024527,0.010415088039216869,0.007548448075873182,901297760.995,323.068115234,0.254445612431,14.478817751750693,119.75069058229077,13093.317300571782,306.61996459960938,901297759.995,901297897.995,0.01031901261653978,3.5837699177589067e-14,0.010221861664463816,0.0,0.010515964796098842,94.400485687480483,173.96941348344208,2.7179187041070528e-16,2.8733253659851542e-14,138.65,323.068450928,0.254094153643,14.9669,0.0103296,0.00135528
6443140352150865582,20813.574632273983,4095.836429705259,14843.0,2.7272111610530952e-16,140.01768211330449,17515.0,14.714542790102083,1.2083109225454498,14.719511884401047,139.37832667642729,353.53533935546875,2.8711935295344023e-14,2.4891205004436264e-16,0.0074998082120956155,1.3238889131325706,901298068.98500001,4172.1737654672688,0.84180548918199327,901297999.7789309,1.3218649700997607,0.010264224838376634,0.0075519742771348319,901297931.005,323.068145752,0.254470020533,14.476619903432798,119.39733575249784,12516.521296401806,311.41705322265625,901297930.995,901298068.995,0.010298800888410398,3.5910318661852906e-14,0.010202028358708759,0.0,0.01036218658280319,100.02951138823566,174.32193525171314,2.7230418384055067e-16,2.8843642515340723e-14,137.9,323.068481445,0.254101455212,14.9607,0.0104378,0.00134807
6443140352184420223,18244.728904525629,3614.2748750792839,12680.0,2.9510552013884316e-16,142.26783454865878,14846.0,14.697233197032247,1.3134623386693669,14.685726952820726,143.78355555572884,307.66778564453125,2.9619412444480139e-14,2.7057324176588958e-16,0.0080085321190015435,1.432551068635161,901298240.99000001,3458.4020694956703,0.8140726461849731,901298177.06562579,1.437686186188103,0.010763924690682103,0.0080680433326971723,901298101.995,323.068084717,0.254488021135,14.457534170117492,102.83739874062962,10375.20620848701,367.30972290039062,901298101.995,901298240.995,0.011027710947512759,3.6547153082037092e-14,0.010916828895730646,0.0,0.010871707044673329,97.948415120580052,177.41336447590822,2.961633543547492e-16,2.9307173917023711e-14,114.05,323.068328857,0.254130452871,14.9571,0.0116553,0.0013805
6443140352251529974,20795.464671487767,4140.6025249285658,14206.0,2.7381544838236253e-16,141.23675831587531,16487.0,14.705130647442484,1.2229001920277682,14.681391206425566,144.35888447999815,326.08425903320312,2.9737930202879622e-14,2.5191743955772023e-16,0.0075030618916045455,1.3292012057396239,901298581.98000002,3772.4364647069278,0.79301132615882719,901298514.10996282,1.339123644941999,0.0099512984018303996,0.007555273387131578,901298446.00999999,323.067962646,0.254479497671,14.464061680700929,117.92158319940114,11317.309394120784,465.37652587890625,901298445.995,901298581.995,0.010343423333765145,3.6328088600053963e-14,0.010245814366800943,0.0,0.01004335123268163,98.679414766535331,176.34994466045615,2.758594708580518e-16,2.9094772213070313e-14,135.6,323.06829834,0.254119157791,14.9861,0.0109133,0.00137986
6443140352285084571,19417.786550129196,3942.1702660825645,13454.0,2.8006515947424182e-16,138.49871415158003,15743.0,14.726385646633588,1.247089578067166,14.706745530783536,141.02684420254712,379.83114624023438,2.9051529905724706e-14,2.569004530818362e-16,0.0077637364809213238,1.3595396090982614,901298750.98500001,3659.6812132086557,0.81094024287340616,901298685.62285936,1.3678352961296174,0.010416681735698319,0.007819652440250735,901298615.995,323.067901611,0.254480302334,14.480006221900688,111.73833908024108,10979.043639625968,494.5997314453125,901298614.995,901298750.995,0.010776204967761771,3.5798491925444721e-14,0.010670298707928794,0.0,0.010517589516670256,96.725859269939079,173.77908701672195,2.8177407100270118e-16,2.8530735115225485e-14,130.4,323.06829834,0.254062384367,14.9596,0.0108996,0.00138643
6443140352385747777,20240.20981858185,4196.590437111071,15020.0,2.7753410824597601e-16,137.99049479774666,17407.0,14.730377070211784,1.2236418636970645,14.737114548432125,137.1368534802705,484.85989379882812,2.8250191816935723e-14,2.5207022392159527e-16,0.0076049251161105502,1.3472529526503689,901304865.98500001,4295.8400006839702,0.8602123052572882,901304799.71587694,1.3445253383240239,0.010614381128998929,0.0076585689783374988,901304733.0,323.068237305,0.254482090473,14.47809542012693,116.26611966995257,12887.520002051911,514.34771728515625,901304731.995,901304865.995,0.010630864366119042,3.5861549645450224e-14,0.010527781953445725,0.0,0.010719174836467005,142.39593401454414,174.08519245364187,2.7697221969474893e-16,2.8426041928335809e-14,134.4,323.068481445,0.254101872444,14.989,0.0105481,0.00141843
