,objid,flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub,mcat_expt,ra,dec,aper4,aper4_err,mcat_bg.1,aper7,aper7_err,legs
761,6443140358391989831,2430.97711826,19.1506640218,1573.0,5.04843706462e-16,17.5729596168,2335.0,15.7078877225,0.359243808676,15.7075611478,17.5782461193,369.553955078,2.4609544567e-14,5.02941332146e-16,0.0218005017179,0.360602647473,901564265.95,18.4251102814,0.961577245872,901564197.714,0.360656051774,0.0220475691973,0.0222472190361,901564127.025,323.068481445,0.254287868738,15.699300681,137.246457445,1495.97440555,298.70916748,901564126.995,901564265.995,0.0225147852323,2.47974922552e-14,0.0220573681007,0.0,0.0225045757826,105.767643464,17.712494468,5.04918472483e-16,2.46021434635e-14,140.0,323.068481445,0.254286199808,15.7833,0.0239113,0.000148402,15.6821,0.0224549,5
762,6443140358459099522,2294.50694809,18.4549356159,1506.0,5.08512747745e-16,17.1965899159,2011.0,15.7313941629,0.361913548087,15.7305281098,17.2103124948,297.187591553,2.40944374927e-14,5.06678967321e-16,0.0224328952001,0.363223391246,901564603.915,16.6386857984,0.877529105376,901564535.443,0.363366085599,0.0226759912803,0.0229061876733,901564470.11,323.068664551,0.254404306412,15.722626176,132.354846142,1350.93075245,396.543395996,901564468.995,901564603.995,0.023187591485,2.42704352804e-14,0.0227027213874,0.0,0.023159708074,102.870498404,17.3360252003,5.08712519838e-16,2.40752258822e-14,136.0,323.068634033,0.25443482399,15.7847,0.0231641,0.000148296,15.7062,0.0221538,7
763,6443140358526208951,2334.32714153,18.8167552453,1460.0,5.01574462528e-16,17.1123367745,2122.0,15.7367267034,0.357061845317,15.7353085979,17.1347022005,361.943206787,2.39885830806e-14,4.99886583444e-16,0.0222426909436,0.358267473234,901564945.82,15.7904370477,0.909569994861,901564877.571,0.358498075005,0.0224674560066,0.0227079080122,901564809.06,323.068847656,0.25426530838,15.7279392376,135.312343183,1282.0596086,496.308898926,901564808.995,901564945.995,0.0229874719415,2.41519577688e-14,0.0225108493104,0.0,0.0229422234279,103.555412809,17.2513984063,5.01897305006e-16,2.39572714842e-14,138.0,323.068786621,0.254306942225,15.7765,0.020588,0.000147899,15.711,0.0199033,9
764,6443140358794644115,3886.94872724,34.7873792758,2658.0,3.63655642719e-16,15.9864075734,3655.0,15.8106227972,0.258732400436,15.8094873097,16.0031352668,355.66394043,2.24043893736e-14,3.62225360611e-16,0.0172766684307,0.259754030513,901629049.98,30.7565941256,0.94172297738,901628929.619,0.259887621919,0.0174815739996,0.017556033035,901628806.01,323.068450928,0.254088670015,15.8008619407,240.964790262,2497.19415033,309.700195312,901628805.995,901629049.995,0.0177956271602,2.25830844922e-14,0.017508647483,0.0,0.0177676595834,100.596922939,16.1307746373,3.63842670686e-16,2.23809706027e-14,240.0,323.06842041,0.254115372896,15.8271,0.0194134,0.000153542,15.7333,0.0183597,2
765,6443140358928862306,3510.55350898,33.155585992,2450.0,3.8226229993e-16,15.9564498458,3581.0,15.8126593213,0.271875253746,15.8117557453,15.9697347177,443.511108398,2.23576286048e-14,3.80625355245e-16,0.0181717644884,0.27304449995,901628760.635,30.2604065118,1.02168937471,901628649.811,0.27315610583,0.0184065981275,0.0184810863291,901628523.03,323.06842041,0.254133462906,15.8023563046,217.930552008,2456.90760879,158.939849854,901628521.995,901628768.995,0.0187474870977,2.25520234188e-14,0.0184292599353,64.0,0.018724036386,244.955531766,16.1085881563,3.82418548162e-16,2.23390297841e-14,240.05,323.068450928,0.254151761532,15.7302,0.0179935,0.000161807,15.6642,0.0173525,6
766,6443140358962416969,4463.81812279,39.8068124978,3104.0,3.46923300527e-16,16.3379548302,4634.0,15.7870057724,0.246737243149,15.7867150279,16.3423304849,443.550323486,2.28792626788e-14,3.45432140409e-16,0.0161302474917,0.247802357519,901640639.25,38.6219674028,1.03892787083,901640501.617,0.24783496074,0.0163396868572,0.0163735051264,901640365.0,323.068603516,0.254174143076,15.7772801163,270.781218106,3135.80075474,374.155151367,901640364.995,901640654.995,0.0165960286792,2.30789469654e-14,0.0163461644712,0.0,0.0165893515571,50.6417503313,16.4849621182,3.46968945036e-16,2.28731367623e-14,288.0,323.068634033,0.254241019487,15.7164,0.0147295,0.00015635,15.6468,0.0141755,1
767,6443140358995970915,5311.73594918,43.5128070105,3532.0,3.37968079089e-16,17.3794270985,5291.0,15.7199113597,0.240430485403,15.7198428953,17.380523046,392.647979736,2.43327322643e-14,3.36602679565e-16,0.0147959728581,0.241405770778,901640997.97,43.1805926214,0.996735839709,901640845.407,0.241413258964,0.0149765017756,0.0150003953726,901640691.185,323.068634033,0.254144310951,15.7109805697,303.129850732,3505.92535902,356.417114258,901640690.995,901640997.995,0.0151874172777,2.45321610884e-14,0.014977901107,0.0,0.0151859785251,44.1986440015,17.522972206,3.3797856255e-16,2.43311979379e-14,304.0,323.068634033,0.254188090563,15.7599,0.0154501,0.000152667,15.6796,0.0147559,2
768,6443140359096635039,5796.13020782,47.5666074426,4192.0,3.27596304824e-16,17.5916647474,5578.0,15.7067326503,0.232978940449,15.7073404859,17.5818190344,430.311859131,2.46145466482e-14,3.26170516629e-16,0.0141683248879,0.233997360588,901642043.97,50.7839667862,0.963496238239,901641877.483,0.233932971308,0.0143548066956,0.0143556619278,901641713.0,323.06842041,0.254123270512,15.697785669,326.777691761,4123.25969095,426.104064941,901641711.995,901642043.995,0.0145349170479,2.48321182735e-14,0.0143429035689,64.0,0.0145471411512,40.0028875262,17.7372273382,3.27506159831e-16,2.46283306463e-14,333.0,323.06842041,0.254030168056,15.7588,0.0146833,0.000154813,15.6834,0.014048,5
769,6443140359264404966,2522.55141284,18.7258155499,1684.0,5.21987369217e-16,18.5106423036,2586.0,15.6514462783,0.371310667917,15.6524038279,18.4943243031,431.021179199,2.58920540243e-14,5.19834935084e-16,0.0214050508225,0.372848120869,901646912.985,20.9330553948,1.02614759334,901646844.077,0.372686306661,0.0216708739455,0.021835548081,901646776.0,323.068603516,0.254234373569,15.6433563997,135.264112192,1699.59987335,295.918334961,901646775.995,901646912.995,0.022082861774,2.61087136917e-14,0.0216426554746,0.0,0.0221122406519,108.606199437,18.6490812084,5.21760829326e-16,2.5914899225e-14,138.0,323.068634033,0.254215270281,15.6939,0.0209814,0.000147237,15.6254,0.0202134,4
770,6443140359297959416,2505.76937464,19.2085038964,1540.0,5.16196069409e-16,18.2499496228,2443.0,15.6668458251,0.367394899957,15.6663144649,18.2588833495,369.363128662,2.55624366894e-14,5.1435285994e-16,0.0214759067832,0.368711478149,901647083.91,17.9912810675,0.975543037073,901647014.675,0.368800383158,0.0217064222199,0.0219092878121,901646946.02,323.068511963,0.254272907972,15.6584908205,136.25028683,1460.75087688,293.611816406,901646945.995,901647083.995,0.0221656051547,2.57473008396e-14,0.0217221268284,0.0,0.0221492529696,110.711623119,18.3909291711,5.16320536421e-16,2.55499294719e-14,139.0,323.068511963,0.254274219275,15.7363,0.0236228,0.000149939,15.6404,0.0223068,5
771,6443140359398623976,2271.07401665,18.2171378739,1411.0,5.09567592465e-16,17.148030534,2070.0,15.7344643796,0.362740702736,15.7331581436,17.1686735363,318.366912842,2.40361429508e-14,5.07836983831e-16,0.0225471390973,0.363976851761,901647593.945,15.5051220818,0.912143431495,901647527.321,0.364192636649,0.0227770755722,0.0230253160756,901647457.01,323.06854248,0.254305809736,15.7257201642,131.377004158,1258.89427173,448.25994873,901647456.995,901647593.995,0.0233074295207,2.42013710366e-14,0.0228175874186,0.0,0.0232651611518,94.8313427641,17.2866935975,5.09869691309e-16,2.40072427476e-14,135.05,323.068511963,0.254333555698,15.8,0.0221064,0.000147475,15.7142,0.0210738,8
772,6443140359432178590,2312.45675529,19.0271262264,1454.0,4.99223765539e-16,16.9478944636,2117.0,15.7472106227,0.355358855071,15.7457926648,16.9700426607,366.010864258,2.3758059725e-14,4.975023971e-16,0.0223465525944,0.356588403957,901647763.99,16.0299791964,0.916429335661,901647696.058,0.356817824242,0.0225779849806,0.0228161704707,901647627.02,323.068511963,0.254188597202,15.7382401203,135.322392643,1301.50855182,483.753509521,901647626.995,901647763.995,0.0231029536703,2.3923900503e-14,0.0226215801788,0.0,0.0230574851672,90.3875638883,17.0885003593,4.99544953939e-16,2.3727052249e-14,138.0,323.06842041,0.254207223654,15.8051,0.024306,0.000149541,15.7236,0.0232315,9
773,6443140359465733747,4656.25513195,41.5134567402,3009.0,3.2829766022e-16,15.7990135431,4547.0,15.8234250716,0.23361512701,15.8219579025,15.8203773816,423.847412109,2.21485283343e-14,3.27061177815e-16,0.0157958476366,0.234498328729,902474726.725,35.2732825785,0.977782232476,902474577.874,0.234654229325,0.0159752719809,0.0160290506677,902474431.085,323.068603516,0.254329204559,15.8137016373,292.090494297,2863.91381823,449.300872803,902474430.995,902474734.995,0.0162468078621,2.23175944168e-14,0.0160072728203,0.0,0.0162138430951,54.7656381632,15.9411388691,3.28515921054e-16,2.21186189603e-14,304.0,323.068695068,0.254284888506,15.7565,0.0148714,0.000151157,15.6794,0.0142277,1
774,6443140359499287674,5291.06112842,42.9476460642,3608.0,3.3617775054e-16,17.2517561852,5319.0,15.7279167206,0.23911206156,15.728343629,17.2449741781,445.951721191,2.41429638493e-14,3.34756886184e-16,0.0148246560384,0.240126964671,902475078.955,45.0107834531,1.00589535549,902474927.858,0.240080538871,0.0150140010611,0.0150298774094,902474771.06,323.06842041,0.254311919212,15.7190678166,304.207492038,3654.52249628,390.753417969,902474770.995,902475078.995,0.0152155452748,2.43501089673e-14,0.0150052576732,0.0,0.0152245355216,46.8728061856,17.3929349767,3.3611275442e-16,2.41524586593e-14,304.0,323.068450928,0.254295736551,15.7582,0.015101,0.000150151,15.6788,0.0144493,2
775,6443140359532841945,5338.37598747,43.2423607759,3688.0,3.36622627902e-16,17.3517397252,5364.0,15.7216424383,0.239425652417,15.7221138251,17.3442078716,402.953216553,2.42818910202e-14,3.35195913384e-16,0.0147592587015,0.240444734216,902475423.815,45.540814538,1.00557334748,902475270.2,0.240393404476,0.0149483076954,0.0149626609931,902475115.07,323.068359375,0.25418305397,15.7128118533,305.164422158,3697.55686215,344.378662109,902475113.995,902475423.995,0.0151471087376,2.44908181943e-14,0.0149386956207,0.0,0.0151569909766,55.6996832733,17.4934415674,3.36550766266e-16,2.42924356153e-14,311.0,323.068359375,0.254185289145,15.7784,0.0147383,0.000150707,15.6992,0.0140826,3
776,6443140359566396767,5132.4593831,44.4407881203,3489.0,3.26733272443e-16,16.511446107,4701.0,15.7755372216,0.232487272305,15.7744902823,16.5273752244,350.29473877,2.31383253142e-14,3.25482181227e-16,0.0150503986158,0.233380908888,902475768.97,39.5322147055,0.916685081949,902475613.384,0.233491629838,0.0152243002963,0.015261962295,902475457.08,323.068511963,0.254192650318,15.7660951433,308.150997919,3209.70569463,380.495147705,902475456.995,902475768.995,0.0154632043666,2.33179291479e-14,0.0152460642044,0.0,0.015440816549,53.3952456407,16.6556636771,3.26888281773e-16,2.31160245498e-14,313.0,323.068481445,0.254198938608,15.8519,0.0168111,0.000153383,15.7503,0.0158279,4
777,6443140359599951525,5787.77327134,48.8261082072,3702.0,3.26087717035e-16,17.5073726054,5409.0,15.7119475629,0.232083627226,15.7106154395,17.5288661264,361.591278076,2.45404125769e-14,3.24917078116e-16,0.01417848351,0.232919797882,902476134.825,41.7804946966,0.935249185931,902475968.1,0.233060509109,0.0143320179577,0.0143660910683,902475803.095,323.068450928,0.254022181034,15.7027493541,327.801737729,3392.24839162,443.595031738,902475801.995,902476134.995,0.0145505326738,2.47188518158e-14,0.0143581091178,0.0,0.014523738136,58.1012625688,17.6563227255,3.26284712753e-16,2.45103216476e-14,334.0,323.068328857,0.254040658474,15.7708,0.014621,0.000158416,15.6868,0.0139219,5
778,6443140359633504974,2571.41544926,22.9727237436,1992.0,4.72360895415e-16,16.8744585504,2592.0,15.7519253836,0.335769383597,15.7528090047,16.8607309416,494.966491699,2.36050233183e-14,4.70077137036e-16,0.0212026799917,0.337400639582,902482049.99,25.0459176517,1.00894738806,902481973.584,0.337265910707,0.0215121731546,0.0216249950153,902481897.0,323.068725586,0.254124611616,15.7421819554,151.02367391,2033.53202224,395.084625244,902481895.995,902482049.995,0.0219201526927,2.38372007234e-14,0.0214863459688,0.0,0.0219470339902,95.0936141634,17.0265719453,4.7217227499e-16,2.36242419705e-14,155.0,323.068664551,0.254054009914,15.8011,0.0214242,0.00016178,15.7315,0.0206339,10
779,6443140359801275933,2358.94960163,18.8777822819,1442.0,5.00654937073e-16,17.1731081856,2128.0,15.7328777354,0.356433939325,15.7313586233,17.1971528249,299.0262146,2.40760139549e-14,4.99007515055e-16,0.0221274810033,0.357610669338,902481167.945,15.601369987,0.902621640657,902481098.083,0.357857300409,0.0223460803224,0.022587841157,902481030.025,323.068634033,0.254238069057,15.7241540458,136.263732462,1266.70884655,381.212005615,902481028.995,902481167.995,0.02286388611,2.42363054542e-14,0.0223923221779,0.0,0.0228156781399,102.706835562,17.311646753,5.01000220573e-16,2.40423514599e-14,140.0,323.068634033,0.254250496626,15.8022,0.0237707,0.000147343,15.7085,0.0224837,5
780,6443140359935494956,2008.27095131,16.7110991345,1328.0,5.40445002575e-16,17.0892960127,1875.0,15.7381895688,0.384540390463,15.7375903563,17.0987301147,463.239624023,2.39382221605e-14,5.38356546648e-16,0.0239613936791,0.386032144696,902481851.96,15.6116636299,0.934294157055,902481792.038,0.386136982748,0.0242396852198,0.0245021606557,902481734.01,323.068817139,0.254219502211,15.7291172096,116.538437318,1267.5446096,473.274993896,902481732.995,902481851.995,0.024813891143,2.41257682576e-14,0.0242594318593,0.0,0.024793231898,96.7908816839,17.2326916126,5.40591775848e-16,2.39250144177e-14,120.0,323.068725586,0.254164069891,15.7781,0.0244311,0.000152508,15.715,0.0235716,9
781,6443140360036158367,2306.86554997,19.4680149542,1728.0,5.10591318403e-16,17.2902096486,2327.0,15.7254993519,0.363052767958,15.7262666558,17.2779947491,405.707611084,2.41891926488e-14,5.08273875141e-16,0.0223733401928,0.364708084574,902487965.95,21.0839774899,1.00961351179,902487899.842,0.364581480258,0.0226794535613,0.0228440965401,902487832.0,323.068847656,0.254084140062,15.7162977651,132.294378235,1711.85356345,242.203582764,902487831.995,902487965.995,0.0231386585682,2.44123130026e-14,0.0226558115262,0.0,0.0231633196603,157.899607716,17.4373664304,5.10414072361e-16,2.42062935081e-14,135.0,323.068878174,0.254028171301,15.7759,0.0243103,0.000156509,15.7012,0.0233197,12
782,6443140360069711981,1571.02041283,13.8342183793,969.0,5.88483516592e-16,16.4574933575,1388.0,15.7790907788,0.418903566341,15.7770002437,16.4892120303,328.313751221,2.30848968424e-14,5.86464992878e-16,0.0270527624616,0.420345368994,902486356.75,10.8330396282,0.883989800824,902486307.514,0.420743931134,0.027330844375,0.0277440850529,902486261.07,323.068664551,0.253926187754,15.7694875706,94.6186737324,879.557830085,262.163879395,902486259.995,902486364.995,0.028118362638,2.32451850274e-14,0.0274084994933,64.0,0.0280366387622,155.363169405,16.603703591,5.89041503588e-16,2.30404907005e-14,106.0,323.068664551,0.253954917192,15.7454,0.0293456,0.000155502,15.6444,0.0275009,1
783,6443140360103265924,1437.84731344,14.2685822044,997.0,5.29686375929e-16,14.1500460358,1270.0,15.943105368,0.37690573617,15.9406310547,14.1823297268,271.5128479,1.98552616175e-14,5.27668030638e-16,0.0282620245199,0.378347411378,902486499.765,11.0206510158,0.884264256619,902486449.074,0.378771245185,0.0285849850133,0.0290173995349,902486398.0,323.068634033,0.254183232784,15.9322771694,100.605943446,894.790402897,317.457580566,902486397.995,902486507.995,0.0294592713834,2.00086214578e-14,0.0286810229447,0.0,0.0293579597203,152.716074009,14.2918724698,5.30279743259e-16,1.98100644501e-14,111.0,323.068572998,0.254192501307,15.9051,0.0278659,0.00015084,15.8024,0.0263412,2
784,6443140360136819853,1572.87680271,13.8844291115,993.0,5.47456177624e-16,15.3178646828,1439.0,15.8570044283,0.389674145448,15.8550298592,15.3457477935,246.563278198,2.14840469108e-14,5.45543803627e-16,0.0270369904115,0.391040126874,902486645.04,11.0465951318,0.915537503792,902486592.189,0.391390273338,0.0273200892349,0.0277274968089,902486542.04,323.068511963,0.253982663155,15.8473776366,101.776089937,896.89686158,386.856842041,902486541.995,902486652.995,0.0281024698668,2.16360004118e-14,0.0273933988627,65.0,0.0280253210499,153.998604534,15.4542860085,5.47946382673e-16,2.14450105559e-14,112.0,323.068481445,0.25401365757,15.7885,0.0236,0.000145091,15.7253,0.0227744,3
785,6443140360170374036,1917.06099944,14.977830706,1128.0,5.71438858633e-16,17.6757070249,1635.0,15.7015580137,0.4068789836,15.6999682256,17.7016076189,261.112976074,2.47822506664e-14,5.6963057704e-16,0.0245184736871,0.408170613309,902486794.94,12.1906672982,0.85366834731,902486740.614,0.40846534614,0.0247510557907,0.025084975995,902486686.01,323.068572998,0.253806531429,15.6930419401,107.610018997,989.786545983,458.46987915,902486685.995,902486794.995,0.0253845672859,2.49408505289e-14,0.0248046084733,65.0,0.0253284838034,150.692840516,17.8148932349,5.71851484596e-16,2.47459898349e-14,110.0,323.068511963,0.253811597824,15.7288,0.0251472,0.000148031,15.6469,0.0240276,4
786,6443140360203928378,1819.15561627,13.9438194653,951.0,5.83160710029e-16,17.584162205,1478.0,15.7071957969,0.415459260854,15.7045301054,17.6273877513,311.145751953,2.46783428518e-14,5.81642965195e-16,0.0251621212653,0.416543364306,902486936.99,9.50623152853,0.81355587315,902486883.036,0.417048468016,0.0253580065918,0.0257591206215,902486833.095,323.068725586,0.254161983728,15.6988415753,102.66123434,771.831421508,535.781738281,902486831.995,902486936.995,0.0260609919231,2.48079801411e-14,0.0254500833865,8.0,0.0259644497881,162.270631498,17.7199858151,5.83867855223e-16,2.4617827087e-14,106.0,323.068695068,0.25418689847,15.7544,0.0283197,0.000144455,15.6829,0.0272664,5
787,6443140360472363831,1463.75028118,11.7309353396,953.0,6.3312389764e-16,17.0985471615,1432.0,15.7376019735,0.450526460958,15.7371297674,17.105985243,594.236328125,2.39483793403e-14,6.30737045341e-16,0.0280140543244,0.452231355457,902492651.935,11.0992887867,0.979393666931,902492609.696,0.452328185604,0.0283307728756,0.028756057426,902492566.19,323.068572998,0.254369437695,15.7288655015,84.920627006,901.175172963,437.734985352,902492565.995,902492651.995,0.0291090181226,2.41313620248e-14,0.0283489277899,0.0,0.029089876889,197.867835393,17.2366871606,6.33259459845e-16,2.3937966026e-14,87.0,323.068634033,0.254325956106,15.7347,0.0284543,0.000146919,15.6864,0.0277582,3
788,6443140360841463150,1613.05401501,14.0600776621,955.0,5.60966798397e-16,15.8998758712,1488.0,15.8165156654,0.399366260705,15.8142470968,15.9331322621,638.329650879,2.2306385167e-14,5.59112764987e-16,0.0267022871693,0.400690570283,902498330.815,10.7156007628,0.922831949138,902498279.905,0.401103009031,0.0269666984104,0.0273755894149,902498229.125,323.06829834,0.254224091768,15.8070104319,100.566441544,870.022715545,462.038299561,902498228.995,902498337.995,0.027741050507,2.24555585974e-14,0.0270498772601,64.0,0.0276535732513,246.271746452,16.0396847124,5.61544212644e-16,2.22598262196e-14,110.0,323.068389893,0.254161834717,15.7476,0.0257126,0.000148694,15.6769,0.0246772,2
789,6443140361277669697,2394.43912585,18.6428984635,1053.0,5.15337392031e-16,17.8390561047,1636.0,15.6915703216,0.367421514687,15.6870937289,17.912760053,302.252960205,2.50778640742e-14,5.14390120562e-16,0.0219645396858,0.368098137165,902504825.98,8.82704490413,0.683828669042,902504756.727,0.368849097577,0.0220851782202,0.0224180751199,902504691.04,323.068725586,0.254040956497,15.6830837915,133.179480655,716.686795985,668.29699707,902504689.995,902504825.995,0.0226845508545,2.51706551168e-14,0.0222202805798,40.0,0.0225437615419,285.548178817,17.9790393691,5.16388736607e-16,2.49746785465e-14,137.0,323.068725586,0.254041641951,15.7457,0.0246025,0.000148879,15.6726,0.0235858,5
790,6443140361546105164,1992.23457608,18.3939448555,1057.0,5.03873541759e-16,15.8768168469,1561.0,15.8180914129,0.359022433933,15.8134066893,15.9454699813,100.991371155,2.23236579739e-14,5.02631407506e-16,0.0240565798774,0.359909672685,902557716.985,9.85883687426,0.784846351343,902557656.474,0.360676020785,0.0242339776838,0.024601700819,902557591.05,323.068695068,0.254381537437,15.8080204415,124.322189407,800.460209311,317.667327881,902557590.995,902557716.995,0.0249493054844,2.24346789564e-14,0.024388846189,40.0,0.0247872607272,310.136790823,16.0247706832,5.04946429099e-16,2.22275435857e-14,127.0,323.068634033,0.254407852888,15.8522,0.0252594,0.000157356,15.7497,0.0238321,3
791,6443140361680324787,2153.88315948,17.9591063057,991.0,4.99635572805e-16,16.3908428433,1521.0,15.7834967844,0.356144752802,15.7789184544,16.4601056426,602.085266113,2.30441478997e-14,4.98602653923e-16,0.0231459935146,0.356882552004,902558403.9,8.93333011129,0.707047150066,902558338.669,0.357626440463,0.0232890027002,0.0236501937168,902558266.015,323.068847656,0.254364043474,15.7744059489,130.312032981,725.316320974,608.694763184,902558265.995,902558403.995,0.0239515797771,2.31401226295e-14,0.0234345871113,40.0,0.0237995215885,290.502941397,16.5286590211,5.00677016648e-16,2.29471799806e-14,134.05,323.068817139,0.254345029593,15.7142,0.0252643,0.000146574,15.6454,0.0242521,7
792,6443140361814542732,1497.63577476,17.2609111431,903.0,4.48584628118e-16,12.2170918661,1297.0,16.1025804011,0.319373766508,16.0971262445,12.2786183948,553.644104004,1.71900657527e-14,4.47123273111e-16,0.027699349463,0.320417591513,902563280.71,9.80559137778,0.866755065438,902563221.422,0.321208955396,0.0279695354836,0.0284245584009,902563158.195,323.068450928,0.254181563854,16.0899941425,121.17244266,796.13709272,514.895874023,902563157.995,902563288.995,0.0289278967806,1.73033574189e-14,0.0281771143884,64.0,0.0287091508635,191.852997273,12.3595410135,4.49692537554e-16,1.71039286126e-14,128.0,323.068572998,0.254172831774,15.763,0.026306,0.000151502,15.6889,0.0252605,1
793,6443140362250749320,1583.88146962,13.867763677,885.0,5.71946878823e-16,16.0678947086,1382.0,15.8051025571,0.407302309246,15.8021482057,16.1116759236,622.997070312,2.2556346293e-14,5.70223232945e-16,0.0269440592602,0.408533484873,902569309.755,9.5898474408,0.873190628064,902569262.078,0.409081502465,0.0271870758975,0.0276297665656,902569211.055,323.068359375,0.254266053438,15.7955544717,97.7112269169,778.620377599,498.935424805,902569210.995,902569317.995,0.02800033433,2.26937489932e-14,0.0272963437615,64.0,0.027885369162,243.958831874,16.2098207094,5.72714103451e-16,2.2495052592e-14,108.0,323.06842041,0.254198163748,15.7051,0.0269982,0.000150945,15.6408,0.0260639,2
794,6443140362552740998,1929.53180308,15.2650303525,1302.0,5.78587251162e-16,17.93837617,1907.0,15.6855421825,0.411629637407,15.6856592274,17.9364424762,671.280151367,2.51110194667e-14,5.7628149237e-16,0.0244399988188,0.413276607973,902588347.91,15.4713815773,0.988821951828,902588293.593,0.413254684514,0.0247327774521,0.0250028388028,902588240.045,323.068817139,0.254180729389,15.6769184823,106.713492603,1256.15480747,202.949661255,902588239.995,902588347.995,0.0253052244309,2.53139922462e-14,0.0247288444245,32.0,0.0253093429608,335.293537852,18.081423033,5.78556558319e-16,2.51137266381e-14,109.0,323.068847656,0.254120498896,15.7377,0.0261958,0.000152137,15.6562,0.0249642,11
795,6443140362686955837,1479.08051366,14.4528194952,774.0,5.67573000902e-16,15.4023338041,1127.0,15.8510336717,0.404441020203,15.845589666,15.4797568115,97.4375991821,2.16716595361e-14,5.66217428284e-16,0.0278703497458,0.405409286359,902587200.315,7.0905663277,0.763433681574,902587152.24,0.406412212101,0.0280690666214,0.0286046596032,902587103.995,323.06854248,0.254268705845,15.8403722376,95.0912837492,575.698358659,266.643341064,902587103.995,902587206.995,0.0290334258159,2.17760517839e-14,0.0282772270102,40.0,0.0288140257067,330.647856293,15.5543227028,5.68977096941e-16,2.15632673257e-14,104.0,323.068572998,0.254291862249,15.8632,0.0273472,0.000161648,15.728,0.0252114,3
796,6443421815853287764,659.498494688,5.90429044858,452.0,9.15356584365e-16,16.5684637518,681.0,15.7717943951,0.650999947954,15.771519166,16.5726643125,496.080841064,2.32017300375e-14,9.11399927135e-16,0.041475900981,0.653826131689,807912452.96,5.73858636352,1.03338115775,807912432.673,0.653907557483,0.042011184935,0.0431234562058,807912413.035,323.06829834,0.254172861576,15.7620303546,39.4480872837,465.928192167,393.671630859,807912412.995,807912452.995,0.0437192747968,2.34053906321e-14,0.0420267657166,0.0,0.0437024138806,96.2890246894,16.7181361658,9.15470580476e-16,2.31958492526e-14,41.0,323.06829834,0.254166007042,15.6827,0.0382258,0.000159184,15.6192,0.0370361,1
797,6443421818302760337,686.454807364,6.2624684253,510.0,9.34272188915e-16,17.2466977988,682.0,15.728235116,0.664324383064,15.7282002802,17.2472511667,575.471740723,2.41461516333e-14,9.3005413629e-16,0.0406686012658,0.667337277796,807989348.91,6.24064415468,0.994138213986,807989329.282,0.667347790378,0.0412173689124,0.0422514116571,807989309.055,323.068237305,0.254113227129,15.7182845793,39.4389898214,506.691346048,217.377563477,807989308.995,807989348.995,0.0428461338213,2.43676811871e-14,0.0412193037491,64.0,0.0428440432274,253.261300072,17.4054865622,9.34286906529e-16,2.41453769183e-14,40.9,323.068206787,0.254141390324,15.6639,0.0422116,0.00016888,15.5791,0.0402991,1
798,6443421821993748879,682.892213326,6.06675061508,500.0,9.36284170247e-16,17.242573351,672.0,15.7284947945,0.665735128415,15.7287879051,17.2379190915,458.903869629,2.4133086728e-14,9.32029179781e-16,0.0407725810648,0.668774407319,808160890.784,6.24944500068,0.985257185182,808160870.809,0.668685753973,0.0413264052057,0.0423636549045,808160851.146,323.068206787,0.254417210817,15.7188061149,39.253158385,507.405905699,214.62802124,808160850.995,808160890.995,0.0429442325475,2.43559789324e-14,0.0413100856803,0.0,0.0429618691954,194.505620398,17.3971278089,9.36160055562e-16,2.41396026914e-14,41.0,323.068206787,0.254397183657,15.6859,0.04262,0.000164376,15.6245,0.0413106,1
799,6443421822329293387,745.305152492,6.11475239968,483.0,9.62724176443e-16,18.542011001,754.0,15.649607914,0.684806033713,15.6497704761,18.5392350011,514.277954102,2.59549290015e-14,9.58728447199e-16,0.0390590812129,0.68766012603,808166805.344,6.22541960192,1.012433891,808166784.459,0.687609493211,0.0395433697739,0.0405168267242,808166765.018,323.068237305,0.254097998142,15.6406634,39.8657082046,505.455231804,276.228820801,808166764.995,808166805.995,0.0410288437361,2.61735526717e-14,0.0395346972626,0.0,0.0410381843171,168.459952493,18.6953947655,9.62653290495e-16,2.59588154014e-14,42.0,323.068237305,0.254134267569,15.6012,0.0395775,0.000163131,15.536,0.0381302,1
800,6443421824610994558,691.420587542,6.88450584673,487.0,8.56495912332e-16,15.8579418516,712.0,15.8193829474,0.609146326964,15.8179778982,15.8784768687,553.369018555,2.22298676162e-14,8.52804857749e-16,0.0405249939062,0.611782794523,808249625.73,5.99807554796,1.03188984112,808249603.667,0.612171463929,0.0410466339783,0.0420964283285,808249582.054,323.068054199,0.254092276096,15.8085180419,43.1667670433,486.99667819,155.423904419,808249581.995,808249625.995,0.0427436158483,2.24243993438e-14,0.0411244153068,97.0,0.0426595943912,288.685854143,16.0174281027,8.57040049501e-16,2.22011185923e-14,45.0,323.068023682,0.254127264023,15.7494,0.0392145,0.000169622,15.6821,0.0377423,1
