flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
8.08593072272,1.15502084435,0.0,4.47992501135e-16,0.77995213738,4.0,19.0898301186,0.319994643668,18.9224807078,0.909929440804,57.2300071716,1.27390121713e-15,4.47992501135e-16,0.327176472772,0.319994643668,741016643.39,0.0,0.494922341778,741016640.097,0.342086588308,0.327176472772,0.47050925803,741016637.925,244.272080094,55.2674372453,18.9224807078,8.88632718112,0.0,399.062957764,741016635.995,741016645.995,0.626817939932,1.27390121713e-15,0.394849734326,0.0,0.47050925803,342.771273638,0.909929440804,4.78921223631e-16,1.09193299233e-15
14.6945807635,1.15506324898,0.0,6.03904676086e-16,1.52357888433,7.0,18.3628376374,0.431360482919,18.273952608,1.65355618775,60.0384902954,2.31497866285e-15,6.03904676086e-16,0.25167436275,0.431360482919,741016655.91,0.0,0.479721049383,741016652.301,0.447993293671,0.25167436275,0.328195509151,741016646.935,244.270646806,55.2683237073,18.273952608,8.88665342756,0.0,399.880371094,741016645.995,741016655.995,0.378049923932,2.31497866285e-15,0.279869339782,0.0,0.328195509151,339.961530753,1.65355618775,6.2719061114e-16,2.13301043806e-15
15.3357890089,1.15482898076,0.0,6.17065046554e-16,1.59608303492,6.0,18.3123612965,0.440760747538,18.2273600665,1.72606033834,61.2536964417,2.41648447368e-15,6.17065046554e-16,0.246917699436,0.440760747538,741016663.74,0.0,0.391696238847,741016660.6,0.457054841974,0.246917699436,0.320129010284,741016656.215,244.271461029,55.2685551491,18.2273600665,8.88485104966,0.0,401.803619385,741016655.995,741016665.995,0.366302519143,2.41648447368e-15,0.273406584107,0.0,0.320129010284,338.751105116,1.72606033834,6.39876778764e-16,2.23451624888e-15
6.85629891252,1.15508479887,1.0,4.40569800298e-16,0.641535961218,3.0,19.3019474857,0.294644626863,19.2662956868,0.662951450699,61.7657165527,9.28132030979e-16,4.12502477609e-16,0.351195321327,0.314692714499,741016671.12,0.96476921524,0.440403563049,741016669.028,0.31849852153,0.4217477184,0.522361590425,741016666.615,244.272674092,55.2693814529,19.1016415068,8.88681922494,0.524072166303,403.48034668,741016665.995,741016675.995,0.744920365526,1.0801185705e-15,0.437664566742,0.0,0.698949264043,338.252188924,0.771513264642,4.45897930143e-16,8.98150345705e-16
12.9252565716,1.15501875887,0.0,5.6640373294e-16,1.3245358656,6.0,18.5148406936,0.404574094957,18.4132058558,1.45451316902,60.3460350037,2.03631843663e-15,5.6640373294e-16,0.266455295009,0.404574094957,741016684.895,0.0,0.46605645486,741016681.492,0.422264001122,0.266455295009,0.353883897824,741016677.435,244.273394577,55.2696738273,18.4132058558,8.88631113621,0.0,406.997650146,741016675.995,741016685.995,0.416815768937,2.03631843663e-15,0.300448568887,0.0,0.353883897824,339.726041165,1.45451316902,5.91169601571e-16,1.85435021184e-15
16.0141464161,1.1549207416,0.0,6.30514784804e-16,1.67228972046,7.0,18.2617211996,0.450367703432,18.1804521588,1.80226702389,59.0033798218,2.52317383344e-15,6.30514784804e-16,0.242179096415,0.450367703432,741016695.89,0.0,0.441668666576,741016690.532,0.466324991807,0.242179096415,0.312186966848,741016686.19,244.271955358,55.2686126894,18.1804521588,8.88555702557,0.0,408.980438232,741016685.995,741016695.995,0.354942285425,2.52317383344e-15,0.267052574971,0.0,0.312186966848,341.114853449,1.80226702389,6.5285498853e-16,2.34120560865e-15
28.717436367,1.1550827134,3.0,8.77976893885e-16,3.1014925272,12.0,17.5910731522,0.603013828939,17.6388873068,2.96787139022,56.8227424622,4.1550199463e-15,8.44219360514e-16,0.185766964335,0.627126352775,741016705.325,2.34254745848,0.428170373313,741016700.297,0.61502159017,0.208133861924,0.224248484979,741016696.38,244.270692203,55.268679305,17.5464997359,8.88680318003,1.27249491572,409.061401367,741016695.995,741016705.995,0.23996837933,4.52405776288e-15,0.19641261932,0.0,0.257727414927,343.296867282,3.23146983063,8.61030226238e-16,4.34208953808e-15
15.9811073147,1.15511051972,0.0,6.29760552152e-16,1.66827593646,7.0,18.2643302863,0.449828965823,18.1828728714,1.79825323988,54.0872001648,2.51755453583e-15,6.29760552152e-16,0.242403341538,0.449828965823,741016714.755,0.0,0.443327681818,741016709.936,0.465802130627,0.242403341538,0.312560723586,741016706.07,244.271453572,55.2682491342,18.1828728714,8.88701711213,0.0,408.582092285,741016705.995,741016715.995,0.355480652067,2.51755453583e-15,0.267356042224,0.0,0.312560723586,346.019244259,1.79825323988,6.52122982878e-16,2.33558631104e-15
24.2031097465,1.15524607551,1.0,7.87583389725e-16,2.59312646296,10.0,17.785440757,0.553513994738,17.7687185709,2.63337417166,51.5819015503,3.68672384033e-15,7.74919592633e-16,0.2009039755,0.562559564089,741016725.365,0.797522024409,0.41378947121,741016721.154,0.566569989167,0.210212986127,0.246716415255,741016716.115,244.272270743,55.2684368125,17.7323395229,8.88806003109,0.43322184042,406.346618652,741016715.995,741016725.995,0.267662466282,3.81234527293e-15,0.214554163339,0.0,0.26092837953,348.475897152,2.72310376638,7.93197984834e-16,3.63037704814e-15
12.2695009498,1.1550215395,0.0,5.51847302895e-16,1.25073863413,5.0,18.5770835875,0.394176644925,18.4697391552,1.38071593755,51.2546920776,1.93300231257e-15,5.51847302895e-16,0.272669341274,0.394176644925,741016732.195,0.0,0.409583954866,741016729.592,0.412312843027,0.272669341274,0.364974876464,741016726.525,244.2725823,55.2688174677,18.4697391552,8.88633252942,0.0,403.704986572,741016725.995,741016735.995,0.43425483918,1.93300231257e-15,0.309347818341,0.0,0.364974876464,348.764987812,1.38071593755,5.77237980238e-16,1.75103408778e-15
21.5941793037,1.15486582413,1.0,7.44601411672e-16,2.30039437864,9.0,17.9154942558,0.523003198316,17.8935424788,2.34737788372,51.6798477173,3.28632903721e-15,7.32204477642e-16,0.211614701074,0.531858151194,741016745.285,0.737411061729,0.417164566442,741016741.843,0.536806269284,0.221735651478,0.263095234892,741016736.985,244.273554641,55.268957804,17.8558182593,8.88513450969,0.400568971804,400.704772949,741016735.995,741016745.995,0.288512839109,3.40252035489e-15,0.22771938173,0.0,0.27895508735,348.320865283,2.43037168206,7.51528776997e-16,3.22055213009e-15
17.7912142496,1.15494646245,0.0,6.64563523639e-16,1.87224022613,7.0,18.1390960698,0.474688231171,18.0662218517,2.00221752955,53.4240188599,2.80310454137e-15,6.64563523639e-16,0.230995559718,0.474688231171,741016754.755,0.0,0.393808050096,741016749.556,0.489853570708,0.230995559718,0.293804276164,741016746.135,244.272537414,55.2681239873,18.0662218517,8.88575491276,0.0,399.689239502,741016745.995,741016755.995,0.329330098207,2.80310454137e-15,0.25233891759,0.0,0.293804276164,346.576120463,2.00221752955,6.85794998992e-16,2.62113631658e-15
1.87764747839,1.15494924308,0.0,2.15893560584e-16,0.0813320311506,1.0,21.5443459542,0.154209686131,20.507703294,0.211309334575,57.1983566284,2.95833068405e-16,2.15893560584e-16,0.594978247723,0.154209686131,741016762.165,0.0,0.532581334626,741016762.165,0.195980090833,0.594978247723,1.42071312014,741016762.165,244.272831888,55.2694141835,20.507703294,8.88577630597,0.0,397.899169922,741016755.995,741016765.995,,2.95833068405e-16,1.33176808935,0.0,1.42071312014,342.808080688,0.211309334575,2.74372127167e-16,1.13864843611e-16
12.2749036331,1.15477406328,0.0,5.52087079002e-16,1.25164263831,6.0,18.5762991266,0.394347913573,18.4690285174,1.38161994173,59.751033783,1.93426791842e-15,5.52087079002e-16,0.272616269576,0.394347913573,741016770.81,0.0,0.490099956387,741016769.208,0.412480380933,0.272616269576,0.364879401182,741016766.85,244.27171038,55.2683946355,18.4690285174,8.88442853377,0.0,398.999542236,741016765.995,741016775.995,0.434086016984,1.93426791842e-15,0.309262696841,0.0,0.364879401182,340.250437072,1.38161994173,5.77472533306e-16,1.75229969363e-15
12.689502809,1.15473721991,2.0,5.99186026007e-16,1.29835403332,5.0,18.5365171715,0.40096518132,18.5958505721,1.22930534843,61.0764389038,1.7210274878e-15,5.61351253849e-16,0.268637858168,0.427990018576,741016785.56,1.76817575365,0.39518146261,741016783.175,0.418811808727,0.32435036285,0.35775927456,741016778.28,244.273322588,55.2691190467,18.4329275888,8.88414507375,0.960490532849,402.344299316,741016775.995,741016785.995,0.422841094348,1.99966387144e-15,0.303547773684,0.0,0.464640799737,338.931668638,1.42833133674,5.86336532218e-16,1.81769564665e-15
14.45276918,1.15476502623,2.0,6.39621510766e-16,1.49678824832,7.0,18.3820990881,0.427907042196,18.4553961579,1.39907674141,62.3087425232,1.95870743797e-15,5.99069859074e-16,0.253544152316,0.45687250769,741016794.43,2.02286913267,0.486468799834,741016790.081,0.444673294642,0.306811398591,0.331392592451,741016786.805,244.271726369,55.2681865414,18.2916875819,8.88435900584,1.09884249182,404.376464844,741016785.995,741016795.995,0.382742928712,2.27747177244e-15,0.282421068976,0.0,0.42924121365,337.719615689,1.62676555175,6.22542612498e-16,2.09550354765e-15
8.60800656315,1.15499651382,0.0,4.62238568618e-16,0.838723006533,4.0,19.0109536098,0.330170406156,18.8545264033,0.968700309957,62.0788803101,1.35618043394e-15,4.62238568618e-16,0.318441216899,0.330170406156,741016805.845,0.0,0.472962687717,741016800.646,0.351624042327,0.318441216899,0.452520494073,741016796.45,244.270830635,55.2680447114,18.8545264033,8.88613999053,0.0,407.011962891,741016795.995,741016805.995,0.590003375,1.35618043394e-15,0.380137608761,0.0,0.452520494073,337.993862009,0.968700309957,4.92273659258e-16,1.17421220915e-15
7.09301614763,1.15468855886,0.0,4.19706958782e-16,0.668446743423,3.0,19.2573329705,0.299790684844,19.0644159787,0.798424046847,59.4407806396,1.11779366559e-15,4.19706958782e-16,0.346134141559,0.299790684844,741016810.625,0.0,0.424607573205,741016809.828,0.323272834874,0.346134141559,0.511130690201,741016808.92,244.272631347,55.2684836995,19.0644159787,8.88377069258,0.0,409.199462891,741016805.995,741016815.995,0.717572128843,1.11779366559e-15,0.428305188123,0.0,0.511130690201,340.683448393,0.798424046847,4.52581968824e-16,9.35825440793e-16
12.8034432384,1.15492352224,0.0,5.63774880854e-16,1.31094670118,5.0,18.5260374124,0.402696343467,18.423397309,1.4409240046,56.2367973328,2.01729360644e-15,5.63774880854e-16,0.267576040972,0.402696343467,741016823.67,0.0,0.393307375375,741016820.244,0.420466692513,0.267576040972,0.355871202384,741016817.245,244.272767723,55.2688985405,18.423397309,8.88557841878,0.0,409.554992676,741016815.995,741016825.995,0.419902152704,2.01729360644e-15,0.302039344288,0.0,0.355871202384,343.895968853,1.4409240046,5.88653369519e-16,1.83532538165e-15
22.9977801173,1.15445011969,0.0,7.5589825693e-16,2.45929822559,10.0,17.8429720089,0.539927326379,17.7870543328,2.58927552901,53.4459533691,3.62498574062e-15,7.5589825693e-16,0.205638627481,0.539927326379,741016835.365,0.0,0.437766842844,741016831.645,0.553313121719,0.205638627481,0.253906279194,741016828.31,244.271213538,55.2683776075,17.7870543328,8.88193622486,0.0,408.526000977,741016825.995,741016835.995,0.276729235824,3.62498574062e-15,0.220329777842,0.0,0.253906279194,346.658910067,2.58927552901,7.74638370407e-16,3.44301751583e-15
19.3009509307,1.15483384686,0.0,6.92253894262e-16,2.04235732489,8.0,18.0446706818,0.49446706733,17.9776831871,2.17233462831,50.9867134094,3.04126847964e-15,6.92253894262e-16,0.222659993559,0.49446706733,741016845.96,0.0,0.415455960732,741016842.378,0.509044900803,0.222659993559,0.280422618659,741016836.56,244.272364769,55.2685445117,17.9776831871,8.88488848778,0.0,406.127563477,741016835.995,741016845.995,0.311252681541,3.04126847964e-15,0.241618006869,0.0,0.280422618659,349.067072711,2.17233462831,7.12662861124e-16,2.85930025484e-15
6.94231343708,1.15456829654,0.0,4.15267591628e-16,0.651564319347,3.0,19.2851067658,0.296619708306,19.0876197192,0.781541622771,50.460773468,1.09415827188e-15,4.15267591628e-16,0.349329098058,0.296619708306,741016852.91,0.0,0.432705762132,741016851.558,0.320336770269,0.349329098058,0.518200753065,741016850.565,244.271942262,55.2694466526,19.0876197192,8.88284543627,0.0,402.852416992,741016845.995,741016855.995,0.734577106544,1.09415827188e-15,0.4341619384,0.0,0.518200753065,349.550864921,0.781541622771,4.48471478377e-16,9.12190047085e-16
17.5751471061,1.15465797191,1.0,6.74357372406e-16,1.84841827666,8.0,18.1529993649,0.471914855391,18.1256107222,1.89563933178,50.78150177,2.65389506449e-15,6.60680797547e-16,0.232269941295,0.481683837433,741016865.1,0.735168058711,0.457972246251,741016862.052,0.487170287845,0.2458312797,0.295873884552,741016859.535,244.275556142,55.2692217812,18.0792171672,8.88353536727,0.399350550411,400.279174805,741016855.995,741016865.995,0.332157507353,2.76975381212e-15,0.25399021535,0.0,0.318299928197,349.21860982,1.97839558009,6.82038402983e-16,2.58778558733e-15
7.7485110883,1.15450434201,1.0,4.61400079712e-16,0.742371582727,3.0,19.1434466521,0.313387075378,19.089874912,0.779919960165,52.8478965759,1.09188794423e-15,4.3874190553e-16,0.333244451656,0.329571485508,741016867.69,0.820986384298,0.390660323126,741016866.975,0.335923599374,0.382684807281,0.483270184307,741016866.165,244.273474711,55.2683262915,18.9682744728,8.88235339245,0.445967912458,399.265991211,741016865.995,741016875.995,0.654040915172,1.22128844061e-15,0.405290814008,0.0,0.596253347715,347.152879407,0.872348886151,4.70293039124e-16,1.03932021582e-15
5.83845995984,1.1545606498,0.0,3.80827200116e-16,0.52730066795,3.0,19.5148541963,0.272019428654,19.2756273071,0.657277971374,57.9805107117,9.20189159923e-16,3.80827200116e-16,0.376014112289,0.272019428654,741016885.48,0.0,0.514161385474,741016884.987,0.297702975309,0.376014112289,0.579991999088,741016884.305,244.271270098,55.2689690543,19.2756273071,8.88278660494,0.0,397.843780518,741016875.995,741016885.995,0.902727005488,9.20189159923e-16,0.485993862384,0.0,0.579991999088,342.02628603,0.657277971374,4.16784165433e-16,7.38220935129e-16
19.1090813798,1.15449669527,0.0,6.89005627723e-16,2.02139036945,9.0,18.0558745194,0.492146876945,17.9882134038,2.15136767288,60.2606811523,3.01191474203e-15,6.89005627723e-16,0.223667666494,0.492146876945,741016895.575,0.0,0.473240164548,741016893.314,0.506795669882,0.223667666494,0.282026140403,741016890.595,244.273514912,55.2688838988,17.9882134038,8.88229456112,0.0,399.086547852,741016885.995,741016895.995,0.313384399012,3.01191474203e-15,0.24289709142,0.0,0.282026140403,339.740546838,2.15136767288,7.09513937834e-16,2.82994651724e-15
18.7574672917,1.1545954077,0.0,6.82578856397e-16,1.98162386992,8.0,18.0774469376,0.487556325998,18.0084702634,2.11160117335,61.7132644653,2.95624164269e-15,6.82578856397e-16,0.22555175572,0.487556325998,741016905.65,0.0,0.4279950755,741016900.941,0.502337757358,0.22555175572,0.285034691782,741016897.15,244.272127961,55.2689933999,18.0084702634,8.88305402006,0.0,400.949188232,741016895.995,741016905.995,0.317422612049,2.95624164269e-15,0.24530914382,0.0,0.285034691782,338.288067181,2.11160117335,7.03272860301e-16,2.77427341789e-15
22.6667486494,1.15420820474,1.0,7.6533128003e-16,2.42256291831,11.0,17.8593123368,0.536139715849,17.8464939556,2.45133359826,62.1327629089,3.43186703757e-15,7.50595602189e-16,0.207000782331,0.546665200022,741016913.295,0.898722408503,0.488317033445,741016911.114,0.549620555457,0.2185725917,0.255989491245,741016907.705,244.272464788,55.2686460866,17.8025685144,8.88007501563,0.488194888569,404.420410156,741016905.995,741016915.995,0.279376631233,3.57355631043e-15,0.222001374415,0.0,0.27395760399,337.896152576,2.55254022174,7.6946877764e-16,3.39158808564e-15
10.8017941175,1.15442231337,1.0,5.41667786665e-16,1.08620507218,5.0,18.7302204339,0.370041776993,18.7137510019,1.10280721619,61.2728271484,1.54393010267e-15,5.18058487791e-16,0.288414632132,0.386905561903,741016923.805,1.00696668078,0.466218358117,741016920.203,0.38931370654,0.326507359322,0.393890430274,741016917.03,244.271956777,55.2690331418,18.6075032362,8.88172229277,0.546994246348,406.86239624,741016915.995,741016925.995,0.481866856839,1.70265532585e-15,0.332582286546,0.0,0.469115583153,338.796679603,1.2161823756,5.45039189156e-16,1.52068710105e-15
5.17008698093,1.15419638705,0.0,3.58479869354e-16,0.452240741779,2.0,19.681575788,0.256057049539,19.4072858455,0.582218045203,58.3460235596,8.15105263284e-16,3.58479869354e-16,0.395752254048,0.256057049539,741016933.115,0.0,0.386963740881,741016930.085,0.283200145753,0.395752254048,0.62913409395,741016927.055,244.275141205,55.2686427921,19.4072858455,8.87998409449,0.0,409.731536865,741016925.995,741016935.995,1.06844667364,8.15105263284e-16,0.527945216053,0.0,0.62913409395,341.792542966,0.582218045203,3.96480204055e-16,6.33137038491e-16
26.5368463866,1.15417622747,0.0,8.12172141578e-16,2.85846384847,11.0,17.67966824,0.58012295827,17.6313882296,2.98844115189,56.4865722656,4.18381761265e-15,8.12172141578e-16,0.192621988017,0.58012295827,741016945.915,0.0,0.422231520915,741016941.808,0.592604431564,0.192621988017,0.234327104022,741016938.04,244.271420519,55.2682788545,17.6313882296,8.87982899372,0.0,409.563293457,741016935.995,741016945.995,0.252249357515,4.18381761265e-15,0.204552119983,0.0,0.234327104022,343.64652132,2.98844115189,8.29646204189e-16,4.00184938786e-15
19.3717836552,1.15426937863,0.0,6.93862136273e-16,2.05139582198,8.0,18.0398763333,0.495615811624,17.9731751042,2.1813731254,53.7693862915,3.05392237556e-15,6.93862136273e-16,0.222291545272,0.495615811624,741016952.22,0.0,0.415652091475,741016950.605,0.51016783226,0.222291545272,0.279837264345,741016947.495,244.271328736,55.2681646898,17.9731751042,8.88054566624,0.0,408.840515137,741016945.995,741016955.995,0.310456447946,3.05392237556e-15,0.241139214485,0.0,0.279837264345,346.343460422,2.1813731254,7.14234965164e-16,2.87195415077e-15
12.0360089136,1.15409419884,1.0,5.63957818325e-16,1.22555154695,5.0,18.5991710438,0.390721684809,18.560290848,1.27023378819,50.6791877747,1.77832730347e-15,5.47010358733e-16,0.274994467273,0.402827013089,741016964.665,0.757351736492,0.417141950229,741016961.142,0.409025477136,0.299070158286,0.369170612567,741016956.67,244.274182468,55.26841475,18.4897280867,8.87919789404,0.41140094328,406.59197998,741016955.995,741016965.995,0.440903817904,1.89774039052e-15,0.312684519039,0.0,0.414152126966,349.383004815,1.35552885037,5.7263566799e-16,1.71577216573e-15
16.759651742,1.15418943547,0.0,6.45432690916e-16,1.75738561362,7.0,18.2078323329,0.461023350654,18.1303614556,1.88736291704,50.351764679,2.64230808385e-15,6.45432690916e-16,0.237285285971,0.461023350654,741016975.695,0.0,0.420276886154,741016970.204,0.476633746122,0.237285285971,0.304081220366,741016966.28,244.273148886,55.2690825512,18.1303614556,8.87993061147,0.0,403.193328857,741016965.995,741016975.995,0.343505172591,2.64230808385e-15,0.260549663747,0.0,0.304081220366,349.662817314,1.88736291704,6.67287244571e-16,2.46033985906e-15
4.1701219252,1.15406152641,0.0,3.21988952954e-16,0.33968673994,2.0,19.992303515,0.229992109253,19.6405317184,0.469664043364,49.9249191284,6.5752966071e-16,3.21988952954e-16,0.432743362305,0.229992109253,741016980.015,0.0,0.479849743113,741016979.79,0.259875336863,0.432743362305,0.730425330191,741016979.565,244.27377325,55.2707918536,19.6405317184,8.87894652383,0.0,399.790344238,741016975.995,741016985.995,1.57253412072,6.5752966071e-16,0.616888903127,0.0,0.730425330191,350.075143652,0.469664043364,3.63825471608e-16,4.75561435916e-16
19.9458504792,1.15406222157,0.0,7.04194474938e-16,2.11644218014,8.0,18.0059839792,0.502996053527,17.9412728571,2.24641948357,54.1070785522,3.14498727699e-15,7.04194474938e-16,0.219373813467,0.502996053527,741016995.56,0.0,0.403376368097,741016992.934,0.517343059717,0.219373813467,0.275219947396,741016987.21,244.272375572,55.2685612674,17.9412728571,8.87895187213,0.0,398.324066162,741016985.995,741016995.995,0.304327559815,3.14498727699e-15,0.237434877905,0.0,0.275219947396,345.896981574,2.24641948357,7.24280283603e-16,2.9630190522e-15
12.3176899391,1.15408238115,0.0,5.53379900993e-16,1.257289454,6.0,18.5714118181,0.395271357852,18.4646000511,1.38726675742,57.063999176,1.94217346039e-15,5.53379900993e-16,0.272197113512,0.395271357852,741017003.7,0.0,0.490477876793,741017000.813,0.413373925399,0.272197113512,0.364125803654,741016996.275,244.271869016,55.2679406254,18.4646000511,8.8791069729,0.0,398.101226807,741016995.995,741017005.995,0.432840736235,1.94217346039e-15,0.308634200777,0.0,0.364125803654,342.941257362,1.38726675742,5.78723495558e-16,1.7602052356e-15
28.5202319102,1.15397463167,0.0,8.42123570173e-16,3.08238346688,14.0,17.5977833336,0.601516835838,17.552939216,3.2123607703,59.8697013855,4.49730507842e-15,8.42123570173e-16,0.186356095162,0.601516835838,741017015.42,0.0,0.492738777651,741017011.313,0.613565340038,0.186356095162,0.225108503396,741017007.19,244.273031491,55.2692806229,17.552939216,8.87827798603,0.0,398.481536865,741017005.995,741017015.995,0.240993922771,4.49730507842e-15,0.197098201381,0.0,0.225108503396,340.133688078,3.2123607703,8.58991476053e-16,4.31533685363e-15
14.4809462743,1.15386340641,0.0,6.00122112096e-16,1.50123340775,6.0,18.3788794489,0.428658651497,18.2887248387,1.63121071117,62.0980415344,2.28369499564e-15,6.00122112096e-16,0.253324034177,0.428658651497,741017024.245,0.0,0.415118728263,741017022.27,0.44540944467,0.253324034177,0.331015445088,741017020.89,244.272032211,55.2690654007,18.2887248387,8.87742225765,0.0,401.53604126,741017015.995,741017025.995,0.382141764677,2.28369499564e-15,0.282095147624,0.0,0.331015445088,337.905449731,1.63121071117,6.23573222538e-16,2.10172677085e-15
3.69368144528,1.15352277902,0.0,3.03178990184e-16,0.286221459786,2.0,20.1782445191,0.21655642156,19.7717480367,0.41619876321,62.6605834961,5.82678268494e-16,3.03178990184e-16,0.454837317806,0.21655642156,741017034.465,0.0,0.541465210152,741017034.388,0.248077288566,0.454837317806,0.79762032538,741017034.31,244.273330074,55.2682172051,19.7717480367,8.87480158948,0.0,405.79864502,741017025.995,741017035.995,2.18818502301,5.82678268494e-16,0.677704911072,0.0,0.79762032538,337.38925029,0.41619876321,3.47308203992e-16,4.00710043701e-16
10.1088182607,1.15350400976,0.0,5.01564331337e-16,1.00908847113,5.0,18.8101768891,0.35826023667,18.6786279929,1.13906577456,62.0748100281,1.59469208438e-15,5.01564331337e-16,0.296918915718,0.35826023667,741017041.895,0.0,0.502758692742,741017039.877,0.378148506369,0.296918915718,0.410014794794,741017036.955,244.272457626,55.2685282321,18.6786279929,8.87465718532,0.0,407.168273926,741017035.995,741017045.995,0.509853017943,1.59469208438e-15,0.345553530627,0.0,0.410014794794,338.001210306,1.13906577456,5.29407908916e-16,1.41272385959e-15
2.32423305817,1.15349358239,0.0,2.40502841959e-16,0.131920595308,1.0,21.0192184939,0.171787744256,20.274669965,0.261897898732,58.4959983826,3.66657058225e-16,2.40502841959e-16,0.547607578065,0.171787744256,741017047.16,0.0,0.430249452173,741017047.16,0.210135806476,0.547607578065,1.15839569948,741017047.16,244.277893187,55.2686576792,20.274669965,8.87457696078,0.0,410.048187256,741017045.995,741017055.995,,3.66657058225e-16,1.03446280115,0.0,1.15839569948,341.651795236,0.261897898732,2.94190129066e-16,1.84688833432e-16
13.6893354129,1.15340877312,2.0,6.29101049353e-16,1.41266997315,6.0,18.4448982146,0.416941816807,18.5406263886,1.29344940261,56.7132606506,1.81082916366e-15,5.83718543529e-16,0.259745942047,0.449357892395,741017065.38,2.21136311111,0.449037653994,741017059.406,0.434151567543,0.323749811385,0.342104660825,741017057.035,244.272595939,55.2687899099,18.349333408,8.87392446789,1.20123428258,410.056152344,741017055.995,741017065.995,0.39867928789,2.15970618721e-15,0.29096054302,0.0,0.463399780928,343.433998918,1.54264727658,6.0781219456e-16,1.97773796241e-15
11.0593699582,1.1535248645,0.0,5.24606649657e-16,1.11617449527,4.0,18.7006697635,0.374719035469,18.5810726283,1.24615179869,53.0452613831,1.74461251817e-15,5.24606649657e-16,0.285443647463,0.374719035469,741017072.675,0.0,0.362179030201,741017070.994,0.393776569196,0.285443647463,0.388342661548,741017068.32,244.27269784,55.2678440022,18.5810726283,8.87481763439,0.0,409.710876465,741017065.995,741017075.995,0.472389010288,1.74461251817e-15,0.328076944993,0.0,0.388342661548,347.090610317,1.24615179869,5.51287196875e-16,1.56264429338e-15
6.78387662828,1.15341016344,1.0,4.32964391388e-16,0.634494884228,3.0,19.3139296879,0.293509876246,19.2383698457,0.680224173643,50.8184509277,9.523138431e-16,4.10913826744e-16,0.352791537983,0.309260279563,741017079.755,0.747611414054,0.442718573428,741017079.218,0.317482495259,0.406892283078,0.52593883916,741017078.645,244.272077016,55.2688170564,19.1115957752,8.87393516449,0.40610990393,407.158843994,741017075.995,741017085.995,0.753379724725,1.07026106271e-15,0.440496260335,0.0,0.658301049847,349.254925892,0.764472187652,4.44475493363e-16,8.88292837919e-16
12.1743159913,1.15332813481,1.0,5.68441213602e-16,1.24203879142,5.0,18.5846621001,0.393221197153,18.5509745165,1.28118012669,49.637046814,1.79365217737e-15,5.50509676014e-16,0.27360971914,0.406029438287,741017094.68,0.806015165422,0.417399002454,741017092.167,0.411425617801,0.298897088532,0.366668773118,741017088.225,244.273877164,55.2685240115,18.4766019849,8.87330406481,0.437835398501,403.160858154,741017085.995,741017095.995,0.436840862932,1.92082253278e-15,0.310649228032,0.0,0.413818386609,350.377211002,1.37201609484,5.75995864922e-16,1.73885430798e-15
8.53359140704,1.15324193522,0.0,4.60936451904e-16,0.83180978195,4.0,19.0199399418,0.329240322788,18.862302647,0.961787085374,50.7660751343,1.34650191952e-15,4.60936451904e-16,0.319641302836,0.329240322788,741017104.475,0.0,0.470027534225,741017101.295,0.35078257386,0.319641302836,0.454965759636,741017099.085,244.273704638,55.2685827656,18.862302647,8.87264087532,0.0,400.284484863,741017095.995,741017105.995,0.594635953632,1.34650191952e-15,0.38202761033,0.0,0.454965759636,349.234040736,0.961787085374,4.91095603404e-16,1.16453369473e-15
4.88357253303,1.15339417481,1.0,3.79238436272e-16,0.420358048343,2.0,19.7609515825,0.249033968955,19.6881178192,0.44952398835,52.7792434692,6.29333583689e-16,3.48647556537e-16,0.405300162298,0.270884597337,741017107.42,0.894581101909,0.410397160058,741017107.375,0.276884828182,0.512065019205,0.654065716317,741017107.33,244.272517674,55.266876924,19.4684314715,8.87381215354,0.485945289926,399.659576416,741017105.995,741017115.995,1.16712130285,7.70469492474e-16,0.549411797312,0.0,1.00193910697,347.22092341,0.550335351767,3.87638759455e-16,5.8850126768e-16
8.47580346573,1.15324819164,1.0,4.8125301437e-16,0.825291550938,4.0,19.0284815026,0.328121870986,18.9811164714,0.862091595975,56.7824554443,1.20692823437e-15,4.59370619381e-16,0.320583195611,0.343752153121,741017123.165,0.826732836479,0.47812367178,741017119.771,0.349732907689,0.364344062445,0.456890701484,741017117.565,244.271332106,55.2683693889,18.8696859545,8.87268901004,0.449089442038,397.14453125,741017115.995,741017125.995,0.598508299029,1.33737639611e-15,0.383598769387,0.0,0.55234788463,343.229422679,0.955268854362,4.89626070765e-16,1.15540817131e-15
