objid,t0,t1,t_raw,t_eff,ra,dec,racent,deccent,aper4,aper4_err,mag_bgsub_cheese,mag_bgsub,mag,distance,response,skybg,bg,bg_cheese,bg_eff_area
6384919063672392968,844425942.995,844426003.995,62.0,56.853381818384896,23.2796,-72.1514,23.278485752799998,-72.151553471166665,-80.1829,-99.0,21.465374619736853,21.847130928947688,21.155539705134167,73.582628168424208,0.90714760956483442,0.000255108,3.1164833809426349,1.6422984912935725,0.0016640634661023296
6384919063672392999,844425942.995,844426003.995,62.0,56.829340182273093,23.5508,-72.1522,23.550149810050002,-72.1511039958,-80.1829,-99.0,23.559350479026335,24.407913458385327,22.414736698779766,85.485216186489495,0.96486889422230349,0.000250551,1.7426958972290094,1.3508843975896005,0.0017197990230616511
6384919063638838621,840787412.995,840787492.995,80.0,76.26132037150056,23.0258,-72.1453,23.026280246699997,-72.145555488999989,-80.1829,-99.0,23.517920594081826,nan,22.235454611170848,99.061959987709017,0.91431073330705492,0.000246154,4.0131212665189242,2.2746310942134866,0.0016483539927039375
6384919063672393030,844425942.995,844426003.995,62.0,56.829149498361737,23.0244,-72.145,23.024610825780002,-72.144723347119992,-80.1829,-99.0,21.719509874525784,21.970429479239044,21.31473829030497,94.341050471700385,0.87637082665552912,0.000259929,2.5887634672948487,1.7771306248257965,0.0016491236067319439
6384919063638838631,840787412.995,840787492.995,80.0,76.266409606717986,23.3193,-72.144,23.3221215059,-72.144148159249994,-80.1829,-99.0,22.373560609972255,22.901566889679238,21.880408690467402,74.415691292657627,0.88020100101868404,0.00024467,2.7745818967195381,1.6615854932616749,0.0017293292849830534
6384919063674490186,844425942.995,844426003.995,62.0,56.843697134566554,23.3214,-72.1447,23.321489219349999,-72.144226383700001,21.2927,0.526829,21.395225592077225,21.557533428529943,21.152256801529468,77.401196858166642,0.90543099570772856,0.000254366,2.0666641469970695,1.3302027304494586,0.0017358640468655697
6384919063672393009,844425942.995,844426003.995,62.0,56.838870263372776,23.0112,-72.1483,23.010773691633332,-72.148804916000003,-80.1829,-99.0,22.506337829467494,23.119215481103652,21.910488995501527,93.800424118726937,0.90943063324684725,0.000260141,2.2156877632140337,1.3935682207772848,0.0016706316900722319
6384919063640935666,840787412.995,840787492.995,80.0,76.247134712014983,23.219,-72.1554,23.218404874052776,-72.155350517513881,19.5414,0.181769,19.556774729915411,19.6028763917591,19.496769202536573,73.517182129061254,0.88091374127944122,0.00024467,3.8061658963823652,2.1980468727039746,0.0017280509338604036
6384919063674490095,844425942.995,844426003.995,62.0,56.858227130966824,23.219,-72.1556,23.218960962299999,-72.155720494123074,20.6397,0.360834,20.464082046165604,20.57301344184312,20.337068809833205,73.746555398106267,0.92512132928229207,0.000256326,2.7461033180013281,1.5521561773126289,0.0017261080564308757
6384919063672393067,844425942.995,844426003.995,62.0,56.839284752967835,23.3547,-72.1368,23.354605009650001,-72.136898392399999,-80.1829,-99.0,21.878113672777502,21.985660135113804,21.551373440619901,81.685769483301584,0.87179823417217006,0.000253942,1.514207647797712,1.1936226569226289,0.00174707109058782
6384919063640935704,840787412.995,840787492.995,80.0,76.247134712014983,23.2472,-72.1472,23.2471360163707,-72.147418407549523,18.4488,0.1099,18.408111831374537,18.423492743383157,18.388820481453514,75.471698616710526,0.87332329022111921,0.00024467,3.5648166012665494,1.9974737325622545,0.0016819996364296655
6384919063674490123,844425942.995,844426003.995,62.0,56.853381818384896,23.2472,-72.1472,23.247474709268921,-72.147204972633773,18.5241,0.121842,18.468418372263791,18.483546784262781,18.447940102550074,77.232081475875304,0.92467982909132052,0.000255744,2.5839587116910296,1.4964423282645247,0.0016822184911162526
6384919063638838642,840787412.995,840787492.995,80.0,77.212303124755906,23.4985,-72.1397,23.498486972500004,-72.139997086983328,-80.1829,-99.0,21.776028896184656,21.874449347184562,21.44522124268051,77.830529714582752,0.87246769921888279,0.000247108,2.2466772316905703,1.8070338157968304,0.0017375156531296428
6384919063674490201,844425942.995,844426003.995,62.0,56.862945283304327,23.5008,-72.1401,23.498479503599999,-72.14009262335,21.1538,0.441507,21.017235202048688,21.067809884773578,20.845076963448552,87.035509594091806,0.90863013713308538,0.0002523,1.6333277788172702,1.2912944372914941,0.0017399005353220455
6384919063640935522,840787412.995,840787492.995,80.0,76.237443611458332,23.1187,-72.1593,23.118978746864865,-72.159525388687641,17.6223,0.0741092,17.617384456733607,17.638907714463901,17.601177507620729,80.37694362083873,0.86275703664227421,0.000245677,8.0008844664175385,3.4708585331824278,0.0016541338433866458
6384919063674490049,844425942.995,844426003.995,62.0,56.863224547697371,23.1193,-72.1594,23.119781627503389,-72.15950531913991,17.6566,0.085322,17.642098829488624,17.66493086686625,17.624021521046906,77.848299194773247,0.86578294649280174,0.000258287,6.3265203719592673,2.8250222852600384,0.0016522426058037936
6384919063672393102,844425942.995,844426003.995,62.0,56.853381818384896,23.2626,-72.1293,23.261026544733337,-72.129745808033348,-80.1829,-99.0,22.492383741452066,23.61658523589729,21.878846292780523,87.517621537325724,0.88296399975034301,0.000255426,2.7122751265738589,1.4668649774155433,0.0017008038786931728
6384919063640935859,840787412.995,840787492.995,80.0,76.247112683430444,23.2583,-72.13,23.25939342482857,-72.129349000871429,21.2915,0.465652,21.65527038180641,22.019531883383799,21.327753492984115,84.40770357586986,0.9248179520012787,0.000244617,3.5672244194570855,1.9713937470982985,0.0017046781956553932
6384919063674490138,844425942.995,844426003.995,62.0,56.858227130966824,23.2064,-72.149,23.206579682653331,-72.14916623260666,19.5362,0.202255,19.500797478853425,19.544273301981345,19.445092738634607,77.626975902384146,0.93965071954327006,0.000256538,2.7910868231281096,1.5989347301059942,0.0017126364928043273
6384919063640935709,840787412.995,840787492.995,80.0,76.247134712014983,23.2059,-72.1492,23.206274378921428,-72.149437779354756,19.369,0.165361,19.409237044232334,19.446554947908972,19.358654060597107,77.205425100154343,0.90550400311961421,0.00024467,3.6105159348479869,2.1133172865253691,0.0017115254448762751
6384919063640935705,840787412.995,840787492.995,80.0,76.247134712014983,23.2271,-72.1506,23.22700845604334,-72.150607662949994,19.7711,0.202639,19.778831756358802,19.819433508351,19.713069862793883,75.067563327605811,0.89806949734439212,0.00024467,3.1258303128930209,1.9686095043621759,0.001732546392964679
6384919063674490118,844425942.995,844426003.995,62.0,56.858227130966824,23.2278,-72.1505,23.227226687289999,-72.150385304050005,19.8726,0.231623,19.923836854565078,19.969672779639357,19.848133326042348,76.235551033267257,0.90716359585078232,0.000256114,2.3358867592799095,1.4855218743452807,0.0017326412501281977
6384919063640935884,840787412.995,840787492.995,80.0,76.242062842718113,23.1493,-72.1193,23.148477562534783,-72.119156593447826,20.1266,0.242598,20.107592900766885,20.133443063892287,20.02312532707559,98.266272690335228,0.91414611485386499,0.000244353,2.4321411970588014,1.8841965721368479,0.0016796344253515536
6384919063674490289,844425942.995,844426003.995,62.0,56.858233643743183,23.1497,-72.119,23.150734309877777,-72.119197169077765,20.0562,0.261301,19.984021881447973,20.014711299584487,19.893528722208753,98.09232309711669,0.85138584013163121,0.000256697,2.2340177918148942,1.6916104995192272,0.0016794619581566173
6384919063640935778,840787412.995,840787492.995,80.0,76.247134712014983,23.2166,-72.1386,23.216834407960874,-72.138849438249949,18.5381,0.110755,18.536817153454301,18.554589617542483,18.51493151439653,82.137484178294528,0.91191566917276534,0.00024467,3.6220218191247655,2.0151902790628862,0.001642536360184226
6384919063672393070,844425942.995,844426003.995,62.0,56.853381818384896,23.2304,-72.1376,23.229924606825001,-72.138028318274991,-80.1829,-99.0,22.062552100904036,22.533779149235905,21.572370248581286,83.29015589778659,0.88839645007639745,0.000256009,2.6473252804321699,1.637144088709281,0.0016611715251995413
6384919063674490183,844425942.995,844426003.995,62.0,56.858227130966824,23.217,-72.1385,23.217082489912201,-72.138376386098798,18.3461,0.113368,18.317559503384441,18.329743167742389,18.298411838285762,83.427294766067035,0.89314673825211555,0.000256273,2.6147603154916523,1.6069271060855885,0.0016428756501149838
6384919063638838777,840787412.995,840787492.995,80.0,76.266302149837117,23.1072,-72.1128,23.107236262600001,-72.11321380006666,-80.1829,-99.0,23.119327611359957,23.776745277816982,22.240825434433155,105.0855005406755,0.9190170623262689,0.000244141,2.4722370843765762,1.8117725626360899,0.0016805162668384914
6384919063672393180,844425942.995,844426003.995,62.0,56.858233643743183,23.1065,-72.113,23.105130529575,-72.113285078049998,-80.1829,-99.0,22.016166689482727,22.299560285165413,21.549757601982193,103.70104444022485,0.86950125102445008,0.000257015,2.2948196827056502,1.6068872023017673,0.0016820944232790885
6384919063639890253,840787412.995,840787492.995,80.0,76.252014571839879,24.1321,-72.1032,24.132566707616665,-72.103230902999996,21.5999,0.531568,21.676897079709406,21.815436194551623,21.436018134835443,167.96547037691269,0.87599603605172227,0.000238472,2.0209786638868739,1.3634308463018343,0.00174707109058782
6384919063674490382,844425942.995,844426003.995,62.0,56.848703722712429,24.1333,-72.1036,24.131749832200001,-72.103486692100006,21.3628,0.531592,21.175789115427847,21.29750582403129,21.019420380941575,180.66741119729198,0.80030380298787396,0.000247108,1.6942429810517903,1.0057256882605081,0.00174707109058782
6384919063638838766,840787412.995,840787492.995,80.0,76.27598216148381,23.1906,-72.1145,23.19077378575,-72.115163204275007,-80.1829,-99.0,22.52162257430064,22.835021787361228,21.927016339453669,96.360469491868727,0.91829552813441517,0.0002443,2.4713115735228222,1.8389882652845531,0.0017453985676173672
6384919063672393174,844425942.995,844426003.995,62.0,56.848502973803022,23.1898,-72.1141,23.192499171866668,-72.114717407300006,-80.1829,-99.0,22.540157699176238,22.900284042208071,21.879162189520528,98.756444750119542,0.8832625781371769,0.000255797,2.0704872845293743,1.5488720544177437,0.0017468080057076968
6384919063638838520,840787412.995,840787492.995,80.0,76.247134712014983,23.1819,-72.1359,23.181472048349999,-72.136206581650001,-80.1829,-99.0,23.61017364079169,nan,21.927796511927401,86.994739027860646,0.91924379227175601,0.00024467,9.4934923511412386,3.4311447563540853,0.001697156288358615
6384919063674490105,844425942.995,844426003.995,62.0,56.853533447062333,23.1818,-72.1358,23.180836956420002,-72.135639110599996,21.3212,0.488907,22.089252267557907,nan,21.358643072040397,86.390888734540596,0.91293456724165234,0.000256856,7.2825692150321526,2.6872154279166596,0.001697038482960793
6384919063640935901,840787412.995,840787492.995,80.0,77.217125975853591,23.4958,-72.113,23.496553020091287,-72.113245009923787,18.1601,0.0941593,18.199186569140807,18.248024039820208,18.17060098711092,93.689149451580263,0.89793749540095535,0.00024626,9.6655508799959602,3.6491472189199259,0.0016083211720595361
6384919063674490288,844425942.995,844426003.995,62.0,56.84873934950221,23.4961,-72.1132,23.495973561274198,-72.113067645352714,18.1643,0.10716,18.141967164586205,18.188354816815785,18.117639763208174,101.69446441551428,0.85733364126011136,0.000252194,6.8452015025619399,2.4053591897565378,0.0016088637007908061
6384919063672393245,844425942.995,844426003.995,62.0,56.867917756692563,23.2877,-72.0993,23.284944940150002,-72.099205279700001,-80.1829,-99.0,21.982479824736746,22.247347992140899,21.561804317500343,104.85750432238332,0.87898188858121262,0.000252618,2.1307777997582553,1.4619973057971796,0.0016430112877545791
6384919063638838859,840787412.995,840787492.995,80.0,76.237590464410488,23.2861,-72.0993,23.28564819384,-72.099211592479989,-80.1829,-99.0,22.019056417661979,22.355937085106948,21.58905510922208,100.65506030092327,0.84137538767863274,0.000243929,3.014154337266068,1.9459288183116303,0.0016447382465341815
6384919063640936047,840787412.995,840787492.995,80.0,76.256838101152269,23.9787,-72.0887,23.978080026937494,-72.088723471681234,20.4903,0.318942,20.427976876777112,20.471069490321849,20.341472076424417,151.6126430127934,0.85279640131833112,0.000240273,2.1130038360760448,1.4382015576931302,0.00174707109058782
6384919063674490438,844425942.995,844426003.995,62.0,56.829291361095173,23.9788,-72.0887,23.977934250911115,-72.088765386155558,20.8747,0.419375,20.710187039080306,20.774479726244198,20.606306326244876,164.17660274542936,0.82280581597465585,0.000247585,1.5735555428042505,1.0005753676248443,0.00174707109058782
6384919063672393326,844425942.995,844426003.995,62.0,56.829291361095173,24.0046,-72.0823,24.007907474100001,-72.082680630400006,-80.1829,-99.0,24.719777137132454,nan,22.93370810281619,169.30043568839596,0.77787712523666908,0.000247849,1.6636337935666905,1.0374303002129246,0.0017410496532794582
