ix,skypos,band,t0,t1,stim1_x0,stim1_x1,stim1_y0,stim1_y1,stim2_x0,stim2_x1,stim2_y0,stim2_y1,stim3_x0,stim3_x1,stim3_y0,stim3_y1,stim4_x0,stim4_x1,stim4_y0,stim4_y1
3839,72.0669836662_78.6695814824,FUV,820006952995,820007069995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3840,72.0669836662_78.6695814824,FUV,842366131995,842366234995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3841,5.2447434348_78.5500477376,FUV,745580658995,745580874995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3842,5.2447434348_78.5500477376,FUV,745586579995,745586796995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3843,5.2447434348_78.5500477376,FUV,749611377995,749611572995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3844,5.2447434348_78.5500477376,FUV,850638284995,850638565995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3845,5.2447434348_78.5500477376,FUV,855264932995,855265207995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3846,77.475451174_61.1989749455,FUV,757748708995,757748898995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3847,77.475451174_61.1989749455,FUV,823752386995,823752501995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3848,77.475451174_61.1989749455,FUV,855133930995,855134037995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3849,276.272466387_65.3057582252,FUV,842016843995,842016943995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3850,29.2379709394_73.3828365104,FUV,819740459995,819740587995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3851,29.2379709394_73.3828365104,FUV,855257914995,855258034995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3852,140.260325717_57.1361337238,FUV,758488457995,758488577995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3853,325.872995736_85.0059302703,FUV,842117850995,842117952995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3854,214.297121042_54.6704844267,FUV,925374681995,925376140995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3855,214.297121042_54.6704844267,FUV,925475269995,925476696995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3856,214.297121042_54.6704844267,FUV,925954711995,925955981995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3857,214.297121042_54.6704844267,FUV,926167745995,926169074995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3858,214.297121042_54.6704844267,FUV,926339316995,926340723995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3859,166.376914809_62.4274969916,FUV,852116787995,852116923995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3860,184.553908833_68.7142890094,FUV,758979357995,758981056995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3861,206.598789681_58.3142281477,FUV,856033207995,856033457995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3862,305.179565053_73.8214899663,FUV,841915981995,841916096995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3863,305.179565053_73.8214899663,FUV,846430284995,846430405995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3864,129.282962013_54.145282142,FUV,758831419995,758833113995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3865,129.282962013_54.145282142,FUV,851158589995,851158700995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3866,129.282962013_54.145282142,FUV,882390599995,882390711995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3867,129.282962013_54.145282142,FUV,916578776995,916578985995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3868,129.282962013_54.145282142,FUV,917826913995,917827119995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3869,216.72282185_79.5989011364,FUV,754352281995,754352400995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3870,216.72282185_79.5989011364,FUV,815954379995,815954495995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3871,153.145247607_60.1131966948,FUV,856115886995,856115993995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3872,169.307612922_65.9899790633,FUV,851862692995,851862801995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3873,4.83059180035_79.0375804687,FUV,749611377995,749611489995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3874,4.83059180035_79.0375804687,FUV,850638428995,850638565995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3875,4.83059180035_79.0375804687,FUV,855265079995,855265207995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3876,290.5595646_69.4729068829,FUV,842348513995,842348615995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3877,290.5595646_69.4729068829,FUV,842354431995,842354533995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3878,96.8169808026_72.0472814841,FUV,854885362995,854885638995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3879,78.8953700726_77.9595892688,FUV,820007396995,820007513995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3880,78.8953700726_77.9595892688,FUV,846743706995,846743810995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3881,78.8953700726_77.9595892688,FUV,851275769995,851275874995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3882,154.368249449_60.1935730919,FUV,856115743995,856115851995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3883,305.773596263_65.2816841406,FUV,872521541995,872521641995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3884,162.13667129_73.8506597008,FUV,847164738995,847164847995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3885,126.964557811_86.8555242009,FUV,851005155995,851005340995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3886,231.646508007_63.8910943303,FUV,763229993995,763230101995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3887,16.3793577746_78.1987594368,FUV,754441053995,754441319995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3888,16.3793577746_78.1987594368,FUV,819876796995,819876912995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3889,16.3793577746_78.1987594368,FUV,824397243995,824397353995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3890,120.510483737_85.7840599426,FUV,811675932995,811676082995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3891,120.510483737_85.7840599426,FUV,811681872995,811682082995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3892,120.510483737_85.7840599426,FUV,816137211995,816137467995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3893,120.510483737_85.7840599426,FUV,816184537995,816184653995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3894,120.510483737_85.7840599426,FUV,886063570995,886065173995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3895,191.585357468_86.47241905,FUV,846720331995,846720565995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3896,191.585357468_86.47241905,FUV,851074910995,851075161995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3897,102.508635101_76.9563315907,FUV,847318834995,847318942995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3898,102.508635101_76.9563315907,FUV,855501447995,855501552995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
3899,44.0140428828_67.2096376013,FUV,819556757995,819556865995,-38279.290277,-35661.0053807,34401.4593746,37019.7442709,36972.6203787,39590.905275,34397.6778277,37015.962724,-38274.199733,-35655.9148368,-38410.3354215,-35792.0505252,36967.0935025,39585.3783987,-38410.7717538,-35792.4868575
