,ix,skypos,band,theCount,t0,t1,globalcount,stimcount,exptime,deadtime
1569,3661,217.951922782_53.033367199,FUV,9225,767342110.995,767342232.995,239025.0,9225.0,119.626999974,0.0111955503513
1570,3671,203.599524737_77.5469505547,FUV,7970,859642882.995,859642988.995,269200.0,7970.0,106.0,0.0145121293801
1571,3681,89.8063944125_74.2122756575,FUV,126402,815982794.995,815984484.995,6284941.0,126402.0,1643.69499934,0.0212508571429
1572,3691,266.179603445_56.3941405422,FUV,8175,860801446.995,860801555.995,367226.0,8175.0,104.549999952,0.0192516906946
1573,3701,310.622033008_87.5653427157,FUV,9094,886199931.995,886200052.995,375728.0,9094.0,102.995000005,0.0177439433294
1574,3711,142.726568419_82.2208012275,FUV,7965,855673025.995,855673131.995,290035.0,7965.0,106.0,0.015635309973
1575,3721,142.326170566_75.1377024559,FUV,8080,847246704.995,847246812.995,377673.0,8080.0,100.304999948,0.0199826984127
1576,3656,86.9610302427_84.4466013743,FUV,8579,820113890.995,820114004.995,328462.0,8579.0,108.998999953,0.0164642606516
1577,3537,93.5250095896_83.063643559,FUV,8342,820114042.995,820114153.995,301138.0,8342.0,110.0,0.0155025997426
1578,3734,305.145615326_83.565677839,FUV,9082,846519184.995,846519306.995,509407.0,9082.0,114.995000005,0.0238598126464
1579,3547,222.888539311_68.8308468789,FUV,8152,855873335.995,855873443.995,204447.0,8152.0,108.0,0.0108173015873
1580,3731,258.818215712_66.0320902736,FUV,96967,772295456.995,772296755.995,5556277.0,96967.0,1282.98500001,0.0244419971407
1581,3744,126.58496629_88.5547399642,FUV,10515,851004014.995,851004154.995,403774.0,10515.0,78.9850000143,0.0164805714286
1582,3741,230.106512113_81.2640032405,FUV,8204,846727080.995,846727189.995,286017.0,8204.0,108.0,0.0149943381389
1583,3666,92.8414743937_70.7681415103,FUV,15173,781118485.995,781118688.995,912993.0,15173.0,199.800999999,0.0257000140746
1584,3754,291.137525347_77.0669690511,FUV,13062,903753685.995,903753860.995,758845.0,13062.0,161.995000005,0.0247786122449
1585,3751,90.2783364023_83.6043386344,FUV,15257,908373572.995,908373776.995,655243.0,15257.0,203.0,0.0183541456583
1586,3676,93.3185252343_63.797496142,FUV,14814,908893434.995,908893631.995,622846.0,14814.0,197.0,0.0180665989848
1587,3764,210.488980682_59.4212537043,FUV,27575,794066207.995,794066571.995,597015.0,27575.0,273.052000046,0.00937229199372
1588,3761,260.670544151_79.1821693731,FUV,32543,846661027.995,846661462.995,1544756.0,32543.0,293.75999999,0.0202923612479
1589,3557,147.503254008_67.9528694165,FUV,128227,820550670.995,820552373.995,4029439.0,128227.0,1694.995,0.0135204731147
1590,3686,279.71430913_77.1951846773,FUV,28990,855754872.995,855755260.995,1483019.0,28990.0,317.99000001,0.0218412223859
1591,3567,133.583020206_88.1604285876,FUV,10745,851004394.995,851004537.995,409202.0,10745.0,110.965000033,0.0163517282717
1592,3696,77.207353608_80.657026918,FUV,7439,842366939.995,842367039.995,401747.0,7439.0,99.0,0.0229569714286
1593,3577,113.190200061_84.9277259119,FUV,8475,816184832.995,816184945.995,301346.0,8475.0,112.0,0.0152387357775
1594,3706,333.662838445_76.0325450647,FUV,8039,846650026.995,846650134.995,478811.0,8039.0,98.9900000095,0.0253339153439
1595,3587,60.9171064897_72.7918653974,FUV,10961,815717945.995,815718092.995,680904.0,10961.0,146.0,0.0264685714286
1596,3774,142.433378016_70.6213020661,FUV,128574,816598074.995,816599780.995,4062957.0,128574.0,1666.49499977,0.0136089666722
1597,3771,142.433378016_70.6213020661,FUV,93290,816580327.995,816581566.995,2874563.0,93290.0,1216.54999971,0.0132575256543
1598,3597,208.142610627_67.4881832109,FUV,8927,759092671.995,759092789.995,235269.0,8927.0,118.0,0.0113931719128
1599,3781,90.4331460058_65.708642475,FUV,7944,855388332.995,855388438.995,367450.0,7944.0,86.9850000143,0.0198086253369
1600,3607,111.964704439_78.131087019,FUV,8044,855500606.995,855500713.995,259858.0,8044.0,107.0,0.0138775967957
1601,3716,294.969018476_66.7987777947,FUV,13312,868327517.995,868327697.995,1102073.0,13312.0,141.995000005,0.0349864444444
1602,3617,254.133852035_81.3865955369,FUV,8187,793995588.995,793995697.995,331314.0,8187.0,108.0,0.017369017038
1603,3791,224.032510329_67.2442953012,FUV,13872,794190514.995,794190698.995,413566.0,13872.0,176.929999948,0.0128436645963
1604,3784,90.4331460058_65.708642475,FUV,15891,912639194.995,912639406.995,782001.0,15891.0,211.0,0.0210781940701
1605,3726,127.167266154_73.8333384657,FUV,8972,758387854.995,758387973.995,255202.0,8972.0,115.652999997,0.0122545978391
1606,3627,153.655685801_78.116752343,FUV,9724,754605737.995,754605866.995,302321.0,9724.0,125.476999998,0.0133918493909
1607,3801,146.861996057_76.3918689808,FUV,10483,754606051.995,754606190.995,319635.0,10483.0,139.0,0.0131401849949
1608,3794,91.0728405793_59.2732343753,FUV,8238,820077362.995,820077472.995,443972.0,8238.0,99.9349999428,0.0230634805195
1609,3637,106.135516633_64.3457492067,FUV,8275,850885457.995,850885567.995,267952.0,8275.0,97.3600000143,0.0139195844156
1610,3811,13.5301865349_85.2585217371,FUV,8243,816095942.995,816096052.995,367904.0,8243.0,109.0,0.0191118961039
1611,3804,253.055423561_76.6719424722,FUV,7791,855766425.995,855766529.995,332304.0,7791.0,89.5650000572,0.0182584615385
1612,3736,172.052585718_64.2250505805,FUV,30258,758943852.995,758944253.995,829876.0,30258.0,398.99000001,0.0118258069113
1613,3647,86.434255498_79.4879222994,FUV,8083,846744125.995,846744233.995,376779.0,8083.0,107.0,0.0199353968254
1614,3814,134.099555906_54.4299858719,FUV,7793,851400002.995,851400105.995,167239.0,7793.0,93.5850000381,0.00927816920943
1615,3746,198.740117241_72.7170030565,FUV,8236,856092651.995,856092760.995,187593.0,8236.0,108.0,0.00983449541284
1616,3657,86.9610302427_84.4466013743,FUV,8178,851259017.995,851259126.995,303184.0,8178.0,109.0,0.0158943119266
1617,3821,56.1510838956_58.1304609749,FUV,7263,850796587.995,850796687.995,879868.0,7263.0,98.0800000429,0.0502781714286
1618,3824,167.871236115_88.9962944406,FUV,10515,851004014.995,851004154.995,403774.0,10515.0,78.9850000143,0.0164805714286
1619,3756,136.715195892_87.882862384,FUV,10745,851004394.995,851004537.995,409202.0,10745.0,110.965000033,0.0163517282717
1620,3834,167.8559307_61.7947998595,FUV,10227,852117122.995,852117257.995,232009.0,10227.0,135.0,0.00982048677249
1621,3766,198.208641243_73.2207083777,FUV,8307,856091937.995,856092047.995,197760.0,8307.0,98.0950000286,0.0102732467532
1622,3831,65.2303375034_70.3002453743,FUV,8311,815995064.995,815995176.995,593823.0,8311.0,111.0,0.0302970918367
1623,3844,5.2447434348_78.5500477376,FUV,20744,850638284.995,850638565.995,1683588.0,20744.0,247.995000005,0.034236664972
1624,3776,142.433378016_70.6213020661,FUV,128020,820373183.995,820374882.995,3879785.0,128020.0,1684.96000004,0.0130489699823
1625,3841,5.2447434348_78.5500477376,FUV,15964,745580658.995,745580874.995,1412219.0,15964.0,181.998999953,0.0373602910053
1626,3667,92.8414743937_70.7681415103,FUV,125740,793284911.995,793286598.995,6594117.0,125740.0,1652.63999999,0.0223359031247
1627,3854,214.297121042_54.6704844267,FUV,109764,925374681.995,925376140.995,3842729.0,109764.0,1077.92000008,0.0150503436796
1628,3786,1.27971376719_77.4302839128,FUV,8198,850637998.995,850638109.995,687498.0,8198.0,111.0,0.0353924324324
1629,3851,29.2379709394_73.3828365104,FUV,8858,855257914.995,855258034.995,704942.0,8858.0,107.995000005,0.0335686666667
1630,3677,93.3185252343_63.797496142,FUV,15765,908899336.995,908899546.995,666364.0,15765.0,206.004999995,0.0181323537415
1631,3687,192.11366739_86.0785902843,FUV,7958,846720459.995,846720565.995,303990.0,7958.0,105.0,0.0163876010782
1632,3861,206.598789681_58.3142281477,FUV,18872,856033207.995,856033457.995,442601.0,18872.0,212.995000005,0.0101165942857
1633,3697,222.916787256_70.8552766046,FUV,8025,855743460.995,855743566.995,183954.0,8025.0,106.0,0.00991665768194
1634,3871,153.145247607_60.1131966948,FUV,8105,856115886.995,856115993.995,133891.0,8105.0,95.064999938,0.00715038718291
1635,3707,198.718209776_66.7591384914,FUV,7931,855725852.995,855725957.995,175211.0,7931.0,104.0,0.00953529251701
1636,3796,257.697703029_80.6840208265,FUV,40307,793995728.995,793996266.995,1930055.0,40307.0,407.992999673,0.020499787573
1637,3881,78.8953700726_77.9595892688,FUV,7805,851275769.995,851275874.995,518652.0,7805.0,94.8200000525,0.0282259591837
1638,3806,54.2483972094_71.2835240177,FUV,8472,824267951.995,824268065.995,579757.0,8472.0,114.0,0.0290605012531
1639,3717,15.075925308_71.5018878734,FUV,8369,819787908.995,819788024.995,1082908.0,8369.0,115.0,0.0533452216749
1640,3864,129.282962013_54.145282142,FUV,127868,758831419.995,758833113.995,3363202.0,127868.0,1681.97299993,0.0113449215719
1641,3891,120.510483737_85.7840599426,FUV,15737,811681872.995,811682082.995,697506.0,15737.0,160.213999987,0.018979755102
1642,3874,4.83059180035_79.0375804687,FUV,10090,850638428.995,850638565.995,890390.0,10090.0,137.0,0.0371382690302
1643,3816,70.901294009_61.2012016189,FUV,17190,819941451.995,819941684.995,1351820.0,17190.0,189.998999953,0.033153157572
1644,3901,240.58403595_63.2956349165,FUV,8608,794433769.995,794433883.995,244300.0,8608.0,114.0,0.0122456140351
1645,3826,168.318019104_66.1705448062,FUV,7861,851862837.995,851862941.995,188355.0,7861.0,103.0,0.0103491758242
1646,3884,162.13667129_73.8506597008,FUV,8182,847164738.995,847164847.995,297118.0,8182.0,108.0,0.0155763040629
1647,3911,94.1114571861_77.8832366147,FUV,8176,855536384.995,855536493.995,362505.0,8176.0,109.0,0.0190041939712
1648,3921,205.563154297_69.4461811308,FUV,8735,759092231.995,759092347.995,233634.0,8735.0,116.0,0.0115090640394
1649,3836,246.351463859_88.8118670154,FUV,12584,886193875.995,886194043.995,563569.0,12584.0,115.845000029,0.0191690136054
1650,3727,79.413869465_63.193738317,FUV,39846,854601242.995,854601779.995,2759074.0,39846.0,410.970000029,0.0293596594839
1651,3737,172.052585718_64.2250505805,FUV,8000,759021376.995,759021482.995,184723.0,8000.0,105.0,0.00995811320755
1652,3931,188.283071424_76.9176167188,FUV,9028,754706756.995,754706876.995,305946.0,9028.0,119.0,0.0145688571429
1653,3747,312.345795461_84.0444039974,FUV,8756,820196865.995,820196982.995,389594.0,8756.0,117.0,0.0190277899878
1654,3846,77.475451174_61.1989749455,FUV,14122,757748708.995,757748898.995,934780.0,14122.0,189.0,0.0281136842105
1655,3757,84.7879043796_73.7451812926,FUV,8074,846767790.995,846767898.995,424006.0,8074.0,102.995000005,0.0224341798942
1656,3767,221.571745601_76.508478452,FUV,10235,851377907.995,851378043.995,367034.0,10235.0,126.99000001,0.0154215966387
1657,3941,161.243609623_56.8546486236,FUV,120222,824343498.995,824345087.995,2388157.0,120222.0,1574.875,0.00858817585184
1658,3894,120.510483737_85.7840599426,FUV,120318,886063570.995,886065173.995,4896108.0,120318.0,1296.87500024,0.017453374922
1659,3951,265.21594477_85.3442614535,FUV,8020,846602272.995,846602379.995,384645.0,8020.0,107.0,0.0205417890521
1660,3904,287.50331098_87.3499928695,FUV,10054,886200087.995,886200221.995,479609.0,10054.0,100.975000024,0.0204524093817
1661,3856,214.297121042_54.6704844267,FUV,95869,925954711.995,925955981.995,2494454.0,95869.0,1261.96000004,0.011223640045
1662,3866,129.282962013_54.145282142,FUV,8468,882390599.995,882390711.995,189237.0,8468.0,112.0,0.00965494897959
1663,3914,171.877664013_87.4407788914,FUV,7557,846720041.995,846720142.995,356858.0,7557.0,90.5850000381,0.0201899858557
1664,3924,217.421186789_65.3260065813,FUV,9155,855850325.995,855850446.995,207785.0,9155.0,114.0,0.00981275088548
1665,3876,290.5595646_69.4729068829,FUV,7569,842348513.995,842348615.995,566992.0,7569.0,102.0,0.0317642577031
1666,3258,210.026273259_83.7837714876,FUV,8394,815953501.995,815953613.995,356563.0,8394.0,111.171000004,0.0181919897959
1667,3370,303.025257427_60.0522046075,FUV,12172,907728619.995,907728787.995,1467050.0,12172.0,167.0,0.0498996598639
1668,3268,252.104197548_87.059426217,FUV,13019,886194090.995,886194264.995,602671.0,13019.0,168.995000005,0.0197921510673
1669,3380,101.268458113_88.2205188916,FUV,10263,851003823.995,851003959.995,361980.0,10263.0,89.75,0.0152092436975
1670,3390,164.031632871_85.9145307155,FUV,8115,846721023.995,846721131.995,297120.0,8115.0,90.0,0.0157206349206
1671,3278,137.97484445_85.4129134115,FUV,20601,846721446.995,846721721.995,887282.0,20601.0,240.995000005,0.0184370285714
1672,3400,189.666675321_64.6801881773,FUV,7868,759098602.995,759098706.995,175602.0,7868.0,90.9950000048,0.00964846153846
1673,3288,109.028989698_74.3036280782,FUV,8335,780982802.995,780982913.995,358980.0,8335.0,110.0,0.0184803088803
1674,3298,62.9627432335_87.2864678928,FUV,8164,820113303.995,820113412.995,345714.0,8164.0,108.0,0.018123931848
1675,3410,2.08706145037_76.6156947127,FUV,8098,850637855.995,850637966.995,904507.0,8098.0,110.0,0.0465640669241
1676,3308,212.382467388_56.3593596475,FUV,7712,860240301.995,860240403.995,158008.0,7712.0,101.0,0.00885198879552
1677,3420,100.165839272_55.8268086436,FUV,9595,855365654.995,855365782.995,395446.0,9595.0,127.0,0.0176538392857
1678,3318,232.228223671_64.6856368953,FUV,8212,763229711.995,763229820.995,261031.0,8212.0,109.0,0.0136844560944
1679,3328,215.575520624_79.1271233675,FUV,8970,754352281.995,754352400.995,304860.0,8970.0,118.0,0.0146391356543
1680,3338,181.016778067_75.6969672887,FUV,9018,754707052.995,754707172.995,347278.0,9018.0,119.0,0.016537047619
1681,3348,158.762383347_73.9662147192,FUV,8037,847164882.995,847164990.995,441738.0,8037.0,107.0,0.0233723809524
1682,3430,56.2138431987_75.1644934866,FUV,9824,811628691.995,811628823.995,590255.0,9824.0,115.998999953,0.0255521645022
1683,3358,233.849899756_81.002701815,FUV,8048,846727222.995,846727329.995,276227.0,8048.0,102.995000005,0.0147517757009
1684,3440,226.658864419_85.9094783449,FUV,8025,846602975.995,846603082.995,324025.0,8025.0,106.0,0.0173044058745
1685,3450,100.198127105_66.5046089288,FUV,8260,850785747.995,850785858.995,527839.0,8260.0,106.995000005,0.0271731788932
1686,3368,303.025257427_60.0522046075,FUV,8245,841886390.995,841886505.995,1124298.0,8245.0,114.0,0.0558657391304
1687,3460,227.95533569_79.8203411677,FUV,8230,851217464.995,851217573.995,223944.0,8230.0,108.0,0.0117401834862
1688,3470,98.8683294326_82.6935368326,FUV,18566,851259307.995,851259554.995,686253.0,18566.0,207.995000005,0.0158762984384
1689,3378,166.147651169_65.6441814566,FUV,126759,758837336.995,758839031.995,2943855.0,126759.0,1673.99899995,0.00992450063211
1690,3480,232.179002104_64.2321313056,FUV,8112,763229993.995,763230101.995,269948.0,8112.0,108.0,0.014282962963
1691,3388,134.189568755_54.5461479438,FUV,7793,851400002.995,851400105.995,167239.0,7793.0,93.5850000381,0.00927816920943
1692,3490,356.358043201_73.8357133155,FUV,8126,850548550.995,850548660.995,697031.0,8126.0,110.0,0.0362094025974
1693,3398,66.5660125002_55.1465949734,FUV,8696,819699318.995,819699435.995,620873.0,8696.0,117.0,0.0303234676435
1694,3500,305.974992683_88.8928277992,FUV,7801,886200447.995,886200551.995,315649.0,7801.0,76.9850000143,0.0173433516484
1695,3408,13.6305315794_87.5660745264,FUV,8197,816102446.995,816102555.995,285022.0,8197.0,86.9989999533,0.0149421756225
1696,3418,171.702332095_77.564705847,FUV,8536,816143713.995,816143826.995,250036.0,8536.0,112.0,0.012644045512
1697,3510,88.1570299543_66.7442904134,FUV,8303,850731933.995,850732044.995,422413.0,8303.0,110.0,0.0217458429858
1698,3428,102.464628829_57.3680792717,FUV,8166,850714902.995,850715011.995,308574.0,8166.0,108.0,0.0161768807339
1699,3520,200.616562827_83.0410388434,FUV,8689,754351545.995,754351661.995,384045.0,8689.0,114.998999953,0.0189184729064
1700,3530,182.207206378_58.4673961496,FUV,8315,793836233.995,793836343.995,173278.0,8315.0,100.99699986,0.00900145454545
1701,3438,88.0682636589_83.4647306187,FUV,15257,908373572.995,908373776.995,655243.0,15257.0,203.0,0.0183541456583
1702,3540,93.5250095896_83.063643559,FUV,14297,908379739.995,908379929.995,519668.0,14297.0,189.0,0.015629112782
1703,3448,3.66208425424_77.6028388836,FUV,8094,855264932.995,855265041.995,600463.0,8094.0,108.0,0.0314790563565
1704,3550,80.8176523809_56.1784460516,FUV,8025,850938986.995,850939094.995,587884.0,8025.0,108.0,0.031104973545
1705,3458,178.60462245_75.0956847947,FUV,8785,754707203.995,754707320.995,341106.0,8785.0,117.0,0.0166596336996
1706,3468,336.871154769_84.8840487504,FUV,7748,842117983.995,842118086.995,321684.0,7748.0,103.0,0.0178465464632
1707,3478,341.055330463_74.4331047067,FUV,7942,846649180.995,846649288.995,788639.0,7942.0,107.0,0.0417269312169
1708,3488,92.3979563831_55.7570838244,FUV,7899,855204643.995,855204749.995,444781.0,7899.0,90.9950000048,0.0239774123989
1709,3560,147.503254008_67.9528694165,FUV,128387,820639408.995,820641112.995,4064214.0,128387.0,1704.0,0.0136291549296
1710,3498,104.133778374_61.5704920566,FUV,8699,757956173.995,757956289.995,366553.0,8699.0,115.0,0.0180567980296
1711,3508,242.819583898_86.6673339207,FUV,8148,754433962.995,754434071.995,436348.0,8148.0,105.784000039,0.0228753866317
1712,3570,68.251464069_78.4834342455,FUV,17422,842319058.995,842319292.995,1101783.0,17422.0,197.995000005,0.0269055677656
1713,3518,3.8516411319_78.7226934484,FUV,10090,850638428.995,850638565.995,890390.0,10090.0,137.0,0.0371382690302
1714,3580,66.1461882754_54.371516252,FUV,8127,819615912.995,819616023.995,777689.0,8127.0,101.021999955,0.0400354697555
1715,3528,200.817109337_85.7532627604,FUV,9672,754434535.995,754434664.995,385360.0,9672.0,116.0,0.0170702104097
1716,3538,93.5250095896_83.063643559,FUV,8364,851259160.995,851259271.995,285172.0,8364.0,110.0,0.0146806692407
1717,3548,80.8176523809_56.1784460516,FUV,10375,816870202.995,816870341.995,486076.0,10375.0,112.231000304,0.0199825693731
1718,3590,116.452510916_85.1862339808,FUV,8061,811676058.995,811676165.995,335763.0,8061.0,100.998999953,0.0179312683578
1719,3600,143.537595706_84.495175087,FUV,67869,855671806.995,855672711.995,2815359.0,67869.0,675.329999924,0.0177765367009
1720,3558,147.503254008_67.9528694165,FUV,121048,820568462.995,820570069.995,3767872.0,121048.0,1602.995,0.0133980691617
1721,3610,183.053524835_79.7023161886,FUV,8177,846827941.995,846828050.995,371060.0,8177.0,109.0,0.0194526867628
1722,3568,241.971987476_74.3680763036,FUV,8281,794143533.995,794143643.995,291974.0,8281.0,104.998999953,0.0151674805195
1723,3620,322.178227255_85.9590465675,FUV,9718,886199583.995,886199713.995,500544.0,9718.0,118.36500001,0.0220019340659
1724,3578,91.6562720378_80.4565888044,FUV,10155,846839915.995,846840051.995,502660.0,10155.0,135.0,0.0211201680672
1725,3630,304.421386403_59.6847500957,FUV,13011,907693541.995,907693721.995,1757451.0,13011.0,179.0,0.0557920952381
1726,3588,233.964415112_88.0188965231,FUV,45025,886193875.995,886194476.995,1995983.0,45025.0,450.835000038,0.0189777323508
1727,3640,328.234742531_67.6585067351,FUV,9210,838325233.995,838325365.995,2098176.0,9210.0,131.0,0.0908301298701
1728,3650,140.495293656_87.7678489233,FUV,10745,851004394.995,851004537.995,409202.0,10745.0,110.965000033,0.0163517282717
1729,3598,208.142610627_67.4881832109,FUV,107902,767916027.995,767917460.995,3516637.0,107902.0,1433.0,0.014023076463
1730,3660,350.466789901_72.7336625512,FUV,7707,846673975.995,846674080.995,767202.0,7707.0,104.0,0.0417524897959
1731,3608,197.45607228_82.187082826,FUV,7968,846827237.995,846827343.995,309136.0,7968.0,105.0,0.0166650134771
1732,3670,203.599524737_77.5469505547,FUV,9140,851336327.995,851336448.995,293663.0,9140.0,121.0,0.0138683825266
1733,3618,254.133852035_81.3865955369,FUV,8064,846685666.995,846685774.995,407460.0,8064.0,107.0,0.0215587301587
1734,3680,89.8063944125_74.2122756575,FUV,179315,811805545.995,811807157.995,3534009.0,179315.0,898.399999619,0.0125275044311
1735,3628,89.3201270617_74.9320760878,FUV,177789,811805565.995,811807157.995,3532350.0,177789.0,896.414999843,0.0126789303661
1736,3638,106.135516633_64.3457492067,FUV,13444,912964172.995,912964350.995,388330.0,13444.0,177.0,0.0124664526485
1737,3648,255.866245164_84.9404453726,FUV,7862,846602415.995,846602520.995,385420.0,7862.0,104.0,0.0209752380952
1738,3658,86.9610302427_84.4466013743,FUV,15308,908373096.995,908373300.995,543338.0,15308.0,198.995000005,0.0152195518207
1739,3668,222.883067971_57.4751166055,FUV,8822,767176444.995,767176561.995,241325.0,8822.0,117.0,0.0117863247863
1740,3690,266.179603445_56.3941405422,FUV,103713,772407875.995,772409260.995,4908614.0,103713.0,1368.98000002,0.0202521464673
1741,3678,93.3185252343_63.797496142,FUV,15814,912638214.995,912638425.995,647470.0,15814.0,211.0,0.017534732566
1742,3700,104.690215812_66.3580278989,FUV,13586,912970515.995,912970696.995,509267.0,13586.0,181.0,0.0160778847672
1743,3688,192.11366739_86.0785902843,FUV,7900,851075056.995,851075161.995,286505.0,7900.0,104.0,0.0155921088435
1744,3710,142.726568419_82.2208012275,FUV,8179,846786385.995,846786494.995,351563.0,8179.0,108.0,0.0184305635649
1745,3698,104.690215812_66.3580278989,FUV,8109,850927583.995,850927691.995,305312.0,8109.0,107.0,0.0161540740741
1746,3708,101.143993317_87.1375385074,FUV,8626,816184094.995,816184209.995,323632.0,8626.0,114.764999986,0.0160810931677
1747,3720,54.1638102124_65.9489959957,FUV,8671,819782880.995,819782997.995,645446.0,8671.0,116.0,0.0315236141636
1748,3730,256.739030338_89.4312872608,FUV,9231,886200268.995,886200391.995,349925.0,9231.0,52.9800000191,0.0162566782811
1749,3718,15.075925308_71.5018878734,FUV,7372,842283149.995,842283250.995,870132.0,7372.0,101.0,0.049229533239
1750,3728,79.413869465_63.193738317,FUV,39353,855175061.995,855175591.995,2732530.0,39353.0,408.985000014,0.0294612398922
1751,3740,315.145390421_70.6497100755,FUV,11751,868729843.995,868730004.995,1383978.0,11751.0,120.99000001,0.0491207808341
1752,3750,151.456751649_74.3308934118,FUV,10209,847165309.995,847165445.995,399474.0,10209.0,135.0,0.0167846218487
1753,3760,265.678378705_68.6263404826,FUV,7559,842100365.995,842100466.995,369063.0,7559.0,101.0,0.0208805091938
1754,3738,172.052585718_64.2250505805,FUV,103325,767288505.995,767289874.995,2945694.0,103325.0,1356.97000003,0.0122954982782
1755,3748,192.960926936_78.1889438638,FUV,9229,851335235.995,851335358.995,333741.0,9229.0,123.0,0.0155048083624
1756,3758,84.7879043796_73.7451812926,FUV,7760,855447358.995,855447462.995,415558.0,7760.0,103.0,0.0228328571429
1757,3770,142.433378016_70.6213020661,FUV,128568,816574411.995,816576117.995,4042219.0,128568.0,1681.18499827,0.0135395042706
1758,3768,142.433378016_70.6213020661,FUV,9054,754748918.995,754749038.995,289330.0,9054.0,119.0,0.0137776190476
1759,3780,90.4331460058_65.708642475,FUV,8219,854696599.995,854696709.995,419757.0,8219.0,110.0,0.0218055584416
1760,3790,87.4609652775_81.0613009615,FUV,8267,851277051.995,851277161.995,340773.0,8267.0,110.0,0.0177024935065
1761,3778,142.433378016_70.6213020661,FUV,78945,820408680.995,820409727.995,2365746.0,78945.0,1047.0,0.0129116987311
1762,3800,162.396886363_53.878760261,FUV,10881,766591375.995,766591519.995,294798.0,10881.0,144.0,0.0116983333333
1763,3961,219.08355731_84.847122951,FUV,53283,754434838.995,754435548.995,2173559.0,53283.0,586.994999766,0.0174934325956
1764,3788,195.763496999_53.3016772396,FUV,7939,794102827.995,794102932.995,165835.0,7939.0,93.996999979,0.00902503401361
1765,3886,231.646508007_63.8910943303,FUV,8112,763229993.995,763230101.995,269948.0,8112.0,108.0,0.014282962963
1766,3810,179.762796467_77.371396553,FUV,7576,855878831.995,855878932.995,304341.0,7576.0,90.5700000525,0.0172187270156
1767,3896,191.585357468_86.47241905,FUV,18889,851074910.995,851075161.995,702339.0,18889.0,211.995000005,0.0159895048378
1768,3971,289.031935116_62.3581707249,FUV,7694,868268777.995,868268881.995,560666.0,7694.0,104.0,0.0308058241758
1769,3798,292.785784317_58.0375366424,FUV,7371,842230291.995,842230391.995,582442.0,7371.0,100.0,0.0332824
1770,3820,56.1510838956_58.1304609749,FUV,8054,819627743.995,819627854.995,974671.0,8054.0,110.0,0.0501761132561
1771,3981,353.837082932_70.8947065397,FUV,8179,850549122.995,850549233.995,779548.0,8179.0,103.995000005,0.0401311711712
1772,3906,232.75797687_60.7862627629,FUV,20484,771253950.995,771254222.995,686623.0,20484.0,237.995000005,0.0144248529412
1773,3808,295.272887874_59.085828427,FUV,7405,842224104.995,842224204.995,545198.0,7405.0,99.0,0.0311541714286
1774,3991,109.441976408_65.2975118009,FUV,8269,850928011.995,850928121.995,328627.0,8269.0,110.0,0.0170715324675
1775,3830,65.2303375034_70.3002453743,FUV,8750,757997442.995,757997560.995,625834.0,8750.0,117.0,0.0303067312349
1776,4001,214.498779141_86.1212044975,FUV,8637,815865189.995,815865304.995,340555.0,8637.0,114.0,0.0169219875776
1777,3818,353.188712607_72.8379400917,FUV,7823,846673410.995,846673516.995,683641.0,7823.0,105.0,0.0368539622642
1778,3916,171.877664013_87.4407788914,FUV,15379,886195145.995,886195351.995,783947.0,15379.0,196.99000001,0.0217461026352
1779,3840,72.0669836662_78.6695814824,FUV,7664,842366131.995,842366234.995,449041.0,7664.0,103.0,0.0249121220527
1780,3926,18.7076478619_74.9960279985,FUV,13468,754439956.995,754440138.995,1040881.0,13468.0,170.010999918,0.032680722135
1781,3850,29.2379709394_73.3828365104,FUV,9388,819740459.995,819740587.995,748302.0,9388.0,127.458999991,0.0334063392857
1782,3936,274.222750569_85.3288172282,FUV,8246,820314460.995,820314570.995,362181.0,8246.0,109.0,0.0188145974026
1783,3828,163.215873548_66.8060291268,FUV,127902,758778157.995,758779851.995,3436711.0,127902.0,1665.97199988,0.0115928858155
1784,3838,340.579810745_82.0869910467,FUV,8662,820060051.995,820060167.995,518072.0,8662.0,116.0,0.0255207881773
1785,3542,209.244723225_82.2314303275,FUV,8422,815953794.995,815953906.995,338331.0,8422.0,111.0,0.0172617857143
1786,3552,275.466224424_79.8538727531,FUV,7847,855714582.995,855714687.995,438621.0,7847.0,104.0,0.0238705306122
1787,3562,147.503254008_67.9528694165,FUV,129234,851405917.995,851407621.995,1989126.0,129234.0,797.424999952,0.00667044265594
1788,3572,146.263833968_83.8419121072,FUV,8118,846785963.995,846786071.995,333534.0,8118.0,107.0,0.0176473015873
1789,3582,30.7404500843_84.2411910625,FUV,7965,816095651.995,816095757.995,350989.0,7965.0,104.998999953,0.0189212398922
1790,3592,116.452510916_85.1862339808,FUV,19634,816137352.995,816137613.995,710900.0,19634.0,220.998999953,0.0155643130816
1791,3602,55.4685018596_69.2054169684,FUV,7754,842585486.995,842585591.995,626142.0,7754.0,100.995000005,0.034075755102
1792,3612,172.705524138_83.59820953,FUV,17564,754601133.995,754601368.995,870018.0,17564.0,201.998999953,0.0211554528875
1793,3622,190.08050279_72.1647452272,FUV,16049,855973622.995,855973836.995,600280.0,16049.0,175.939999938,0.0160288384513
1794,3632,118.841598792_88.1747743145,FUV,24240,851003637.995,851003959.995,860893.0,24240.0,222.189999819,0.0152776042591
1795,3642,77.208401099_53.8002215083,FUV,9816,850940129.995,850940265.995,1182741.0,9816.0,128.995000005,0.049695
